,index,Datetime,code,name,bankuai,expext
233,2045,2025-01-27,603978,深圳新星,有色金属,6.9597154
234,1569,2025-01-27,301024,霍普股份,工程建设,6.9475307
235,1738,2025-01-27,158,常山北明,综合行业,6.936589
236,2337,2025-01-27,2495,佳隆股份,食品饮料,6.934902
237,4084,2025-01-27,300007,汉威科技,仪器仪表,6.9298325
238,4246,2025-01-27,300985,致远新能,通用设备,6.9204016
239,3866,2025-01-27,509,华塑控股,光学光电子,6.912014
240,4349,2025-01-27,2164,宁波东力,通用设备,6.900875
241,3859,2025-01-27,300808,久量股份,光学光电子,6.89113
242,1975,2025-01-27,2917,金奥博,化学制品,6.887823
243,4601,2025-01-27,688512,慧智微-U,半导体,6.885497
244,2899,2025-01-27,600053,九鼎投资,多元金融,6.8843484
245,669,2025-01-27,600722,金牛化工,化学原料,6.8701506
246,2926,2025-01-27,688244,永信至诚,软件开发,6.868005
247,1955,2025-01-27,301037,保立佳,化学制品,6.8546624
248,4736,2025-01-27,688629,华丰科技,电子元件,6.8476663
249,4372,2025-01-27,603915,国茂股份,通用设备,6.8070993
250,741,2025-01-27,301076,新瀚新材,化学原料,6.804362
251,1568,2025-01-27,2542,中化岩土,工程建设,6.7992225
252,2473,2025-01-27,600094,大名城,房地产开发,6.793189
253,3951,2025-01-27,688205,德科立,光学光电子,6.790994
254,3335,2025-01-27,526,学大教育,教育,6.790739
255,984,2025-01-27,300255,常山药业,化学制药,6.790662
256,3386,2025-01-27,688288,鸿泉物联,计算机设备,6.779525
257,2925,2025-01-27,300605,恒锋信息,软件开发,6.7651896
258,4846,2025-01-27,300153,科泰电源,电源设备,6.7541122
259,759,2025-01-27,300289,利德曼,医疗器械,6.748931
260,2425,2025-01-27,42,中洲控股,房地产开发,6.7328706
261,1720,2025-01-27,600889,南京化纤,化纤行业,6.7277403
262,2043,2025-01-27,2578,闽发铝业,有色金属,6.72549
263,1187,2025-01-27,2717,岭南股份,环保行业,6.7227545
264,1495,2025-01-27,2188,中天服务,房地产服务,6.7194147
265,2217,2025-01-27,688365,光云科技,互联网服务,6.705733
266,2924,2025-01-27,688227,品高股份,软件开发,6.6954374
267,4281,2025-01-27,300080,易成新能,通用设备,6.6857457
268,3306,2025-01-27,301456,盘古智能,风电设备,6.6831126
269,4119,2025-01-27,300748,金力永磁,小金属,6.676352
270,2042,2025-01-27,600255,鑫科材料,有色金属,6.6654353
271,2124,2025-01-27,300287,飞利信,互联网服务,6.6636505
272,4455,2025-01-27,688608,恒玄科技,半导体,6.6590996
273,4621,2025-01-27,301326,捷邦科技,消费电子,6.6569223
274,4432,2025-01-27,1301,尚太科技,非金属材料,6.6547484
275,2232,2025-01-27,688258,卓易信息,互联网服务,6.6467032
276,472,2025-01-27,600751,海航科技,航运港口,6.6405907
277,1938,2025-01-27,600800,渤海化学,化学制品,6.6362886
278,2095,2025-01-27,2799,环球印务,包装材料,6.6227617
279,3793,2025-01-27,300173,福能东方,专用设备,6.6115484
280,1675,2025-01-27,300157,新锦动力,采掘行业,6.608495
281,4374,2025-01-27,603667,五洲新春,通用设备,6.5847754
282,3953,2025-01-27,301183,东田微,光学光电子,6.584768
283,4703,2025-01-27,301123,奕东电子,消费电子,6.5788493
284,2920,2025-01-27,603039,泛微网络,软件开发,6.5760612
285,1503,2025-01-27,2575,群兴玩具,房地产服务,6.5717087
286,992,2025-01-27,2098,浔兴股份,纺织服装,6.5705853
287,4065,2025-01-27,301129,瑞纳智能,仪器仪表,6.5689206
288,4926,2025-01-27,2313,日海智能,通信设备,6.5667195
289,4341,2025-01-27,688433,华曙高科,通用设备,6.5650015
290,2167,2025-01-27,600446,金证股份,互联网服务,6.551939
291,2319,2025-01-27,300106,西部牧业,食品饮料,6.5494375
292,2596,2025-01-27,603221,爱丽家居,塑料制品,6.547031
293,4861,2025-01-27,3040,楚天龙,通信设备,6.546716
294,3073,2025-01-27,300386,飞天诚信,软件开发,6.53439
295,4561,2025-01-27,688691,灿芯股份,半导体,6.530587
296,3799,2025-01-27,603895,天永智能,专用设备,6.527735
297,3396,2025-01-27,603809,豪能股份,汽车零部件,6.5273046
298,499,2025-01-27,301498,乖宝宠物,农牧饲渔,6.526734
299,4632,2025-01-27,300822,贝仕达克,消费电子,6.500669
300,4788,2025-01-27,300656,民德电子,电子元件,6.49589
301,1067,2025-01-27,2193,如意集团,纺织服装,6.4894185
302,4009,2025-01-27,301152,天力锂能,电池,6.4874263
303,612,2025-01-27,2117,东港股份,造纸印刷,6.4779387
304,4448,2025-01-27,600172,黄河旋风,非金属材料,6.473984
305,3973,2025-01-27,300953,震裕科技,电池,6.472997
306,577,2025-01-27,600793,宜宾纸业,造纸印刷,6.46701
307,2159,2025-01-27,301396,宏景科技,互联网服务,6.4655557
308,3184,2025-01-27,2346,柘中股份,电网设备,6.4646525
309,3398,2025-01-27,603922,金鸿顺,汽车零部件,6.459361
310,4853,2025-01-27,2518,科士达,电源设备,6.4509153
311,2429,2025-01-27,600708,光明地产,房地产开发,6.450228
312,4694,2025-01-27,301182,凯旺科技,消费电子,6.449756
313,1068,2025-01-27,603511,爱慕股份,纺织服装,6.4479113
314,2129,2025-01-27,603636,南威软件,互联网服务,6.438948
315,1897,2025-01-27,300437,清水源,化学制品,6.4352975
316,1622,2025-01-27,301230,泓博医药,生物制品,6.4345627
317,3089,2025-01-27,301315,威士顿,软件开发,6.4240947
318,2172,2025-01-27,300442,润泽科技,互联网服务,6.4128027
319,1831,2025-01-27,603110,东方材料,化学制品,6.412497
320,1436,2025-01-27,1330,博纳影业,文化传媒,6.410824
321,4855,2025-01-27,603236,移远通信,通信设备,6.3942404
322,3043,2025-01-27,688058,宝兰德,软件开发,6.3884883
323,3486,2025-01-27,600698,湖南天雁,汽车零部件,6.3828573
324,1202,2025-01-27,300123,亚光科技,船舶制造,6.3821435
325,1772,2025-01-27,605186,健麾信息,医疗服务,6.381096
326,2135,2025-01-27,300687,赛意信息,互联网服务,6.3786836
327,3839,2025-01-27,2526,山东矿机,专用设备,6.3781366
328,4813,2025-01-27,301366,一博科技,电子元件,6.371865
329,4823,2025-01-27,688800,瑞可达,电子元件,6.3700676
330,3785,2025-01-27,603012,创力集团,专用设备,6.3682003
331,1644,2025-01-27,688062,迈威生物-U,生物制品,6.3665614
332,1349,2025-01-27,300781,因赛集团,文化传媒,6.36279
333,3942,2025-01-27,300076,GQY视讯,光学光电子,6.3583612
334,1226,2025-01-27,300147,香雪制药,中药,6.357634
335,3589,2025-01-27,603166,福达股份,汽车零部件,6.3499017
336,2977,2025-01-27,300624,万兴科技,软件开发,6.347039
337,3845,2025-01-27,2611,东方精工,专用设备,6.3461423
338,1642,2025-01-27,518,四环生物,生物制品,6.3454347
339,2231,2025-01-27,300496,中科创达,互联网服务,6.340587
340,688,2025-01-27,300927,江天化学,化学原料,6.3372703
341,3185,2025-01-27,720,新能泰山,电网设备,6.335767
342,439,2025-01-27,600881,亚泰集团,水泥建材,6.334701
343,2253,2025-01-27,300399,天利科技,互联网服务,6.3253284
344,4449,2025-01-27,301611,珂玛科技,非金属材料,6.318021
345,3093,2025-01-27,2356,赫美集团,贸易行业,6.313519
346,3636,2025-01-27,300472,新元科技,专用设备,6.3111067
347,4900,2025-01-27,2446,盛路通信,通信设备,6.301208
348,4354,2025-01-27,1306,夏厦精密,通用设备,6.299436
349,2096,2025-01-27,2599,盛通股份,包装材料,6.298311
350,1089,2025-01-27,300056,中创环保,环保行业,6.29524
351,2933,2025-01-27,688590,新致软件,软件开发,6.286673
352,1073,2025-01-27,300901,中胤时尚,纺织服装,6.2849684
353,3949,2025-01-27,2449,国星光电,光学光电子,6.281294
354,4145,2025-01-27,300827,上能电气,光伏设备,6.271021
355,3998,2025-01-27,600847,万里股份,电池,6.260465
356,1184,2025-01-27,300152,新动力,环保行业,6.250377
357,1751,2025-01-27,300945,曼卡龙,珠宝首饰,6.250146
358,625,2025-01-24,300839,博汇股份,石油行业,6.2451215
359,1507,2025-01-27,56,皇庭国际,房地产服务,6.243163
360,4850,2025-01-27,2335,科华数据,电源设备,6.2411876
361,1506,2025-01-27,608,阳光股份,房地产服务,6.239502
362,1511,2025-01-27,603637,镇海股份,工程建设,6.235154
363,102,2025-01-27,600397,安源煤业,煤炭行业,6.228739
364,566,2025-01-27,603717,天域生物,农牧饲渔,6.2249274
365,2588,2025-01-27,300980,祥源新材,塑料制品,6.219326
366,2943,2025-01-27,688038,中科通达,软件开发,6.2112913
367,1294,2025-01-27,300989,蕾奥规划,工程咨询服务,6.206767
368,1735,2025-01-27,600624,复旦复华,综合行业,6.2036457
369,4786,2025-01-27,300460,惠伦晶体,电子元件,6.195389
370,4030,2025-01-27,2819,东方中科,仪器仪表,6.1915264
371,4332,2025-01-27,300278,华昌达,通用设备,6.1897936
372,4796,2025-01-27,600601,方正科技,电子元件,6.1782317
373,2475,2025-01-27,600724,宁波富达,房地产开发,6.1758385
374,3298,2025-01-27,603070,万控智造,电网设备,6.172901
375,1729,2025-01-27,632,三木集团,综合行业,6.172249
376,4820,2025-01-27,300814,中富电路,电子元件,6.1700864
377,500,2025-01-27,600371,万向德农,农牧饲渔,6.164405
378,4162,2025-01-27,2865,钧达股份,光伏设备,6.164393
379,1732,2025-01-27,803,山高环能,综合行业,6.154746
380,2187,2025-01-27,300592,华凯易佰,互联网服务,6.1543317
381,2072,2025-01-27,601515,东峰集团,包装材料,6.1432137
382,1693,2025-01-27,2629,仁智股份,采掘行业,6.1431828
383,4645,2025-01-27,300256,星星科技,消费电子,6.137888
384,377,2025-01-27,300198,纳川股份,装修建材,6.1366916
385,3578,2025-01-27,2593,日上集团,汽车零部件,6.133355
386,2053,2025-01-27,600653,申华控股,汽车服务,6.131853
387,4189,2025-01-27,688390,固德威,光伏设备,6.131764
388,2243,2025-01-27,603887,城地香江,互联网服务,6.1308236
389,2887,2025-01-27,300581,晨曦航空,航天航空,6.129466
390,1348,2025-01-27,600986,浙文互联,文化传媒,6.1279354
391,3928,2025-01-27,2765,蓝黛科技,光学光电子,6.1235948
392,3852,2025-01-27,2031,巨轮智能,专用设备,6.1190205
393,2203,2025-01-27,300044,赛为智能,互联网服务,6.106068
394,2733,2025-01-27,2723,小崧股份,家电行业,6.1045365
395,2775,2025-01-27,2811,郑中设计,专业服务,6.1006994
396,1771,2025-01-27,603021,山东华鹏,玻璃玻纤,6.1003075
397,1380,2025-01-27,665,湖北广电,文化传媒,6.0981183
398,1114,2025-01-27,68,华控赛格,环保行业,6.0927434
399,2356,2025-01-27,603719,良品铺子,食品饮料,6.0889125
400,3544,2025-01-27,300473,德尔股份,汽车零部件,6.0865583
401,3945,2025-01-27,300296,利亚德,光学光电子,6.084937
402,4713,2025-01-27,301383,天键股份,电子元件,6.0793624
403,3564,2025-01-27,603305,旭升集团,汽车零部件,6.0733376
404,4464,2025-01-27,300613,富瀚微,半导体,6.067084
405,2533,2025-01-27,929,兰州黄河,酿酒行业,6.066509
406,2496,2025-01-27,6,深振业Ａ,房地产开发,6.0608344
407,4871,2025-01-27,2829,星网宇达,通信设备,6.054154
408,4701,2025-01-27,301486,致尚科技,消费电子,6.0461836
409,4026,2025-01-27,301325,曼恩斯特,电池,6.04469
410,614,2025-01-27,698,沈阳化工,石油行业,6.0430927
411,2960,2025-01-27,688615,合合信息,软件开发,6.0362144
412,2355,2025-01-27,3030,祖名股份,食品饮料,6.0358496
413,4364,2025-01-27,300990,同飞股份,通用设备,6.0352116
414,223,2025-01-27,600744,华银电力,电力行业,6.0321884
415,4335,2025-01-27,301399,英特科技,通用设备,6.0240893
416,4706,2025-01-27,688103,国力股份,电子元件,6.023249
417,4121,2025-01-27,300224,正海磁材,小金属,6.0184345
418,636,2025-01-27,2899,英派斯,家用轻工,6.0178847
419,3167,2025-01-27,605136,丽人丽妆,商业百货,6.017844
420,1460,2025-01-27,600180,瑞茂通,物流行业,6.0101733
421,3525,2025-01-27,2190,成飞集成,汽车零部件,5.9995575
422,2415,2025-01-27,605108,同庆楼,旅游酒店,5.997455
423,2824,2025-01-27,300571,平治信息,通信服务,5.993749
424,3375,2025-01-27,300155,安居宝,计算机设备,5.989891
425,3120,2025-01-27,301558,三态股份,贸易行业,5.9783845
426,665,2025-01-27,2103,广博股份,家用轻工,5.9753284
427,3923,2025-01-27,600666,奥瑞德,光学光电子,5.9737563
428,3440,2025-01-27,2355,兴民智通,汽车零部件,5.970417
429,2348,2025-01-27,300094,国联水产,食品饮料,5.9653625
430,1425,2025-01-27,300805,电声股份,文化传媒,5.96443
431,4797,2025-01-27,300903,科翔股份,电子元件,5.958532
432,2116,2025-01-27,300494,盛天网络,游戏,5.9570894
433,3033,2025-01-27,688327,云从科技-UW,软件开发,5.9551926
434,4028,2025-01-27,300068,南都电源,电池,5.954799
435,3659,2025-01-27,688700,东威科技,专用设备,5.947967
436,3246,2025-01-27,300510,金冠股份,电网设备,5.94161
437,4147,2025-01-27,2459,晶澳科技,光伏设备,5.9345903
438,1191,2025-01-27,605081,太和水,环保行业,5.933027
439,1607,2025-01-27,688373,盟科药业-U,生物制品,5.9328766
440,3292,2025-01-27,300141,和顺电气,电网设备,5.9271574
441,3414,2025-01-27,688071,华依科技,汽车零部件,5.926332
442,3345,2025-01-27,300359,全通教育,教育,5.9251113
