,index,Datetime,code,name,bankuai,expext
40,3844,2025-01-27,603690,至纯科技,专用设备,-1.0832943
41,3488,2025-01-27,903,云内动力,汽车零部件,-1.0850489
42,3328,2025-01-27,300569,天能重工,风电设备,-1.0854625
43,2743,2025-01-27,16,深康佳Ａ,家电行业,-1.1069934
44,611,2025-01-27,488,晨鸣纸业,造纸印刷,-1.1141013
45,2358,2025-01-27,300741,华宝股份,食品饮料,-1.1152774
46,4325,2025-01-27,300091,金通灵,通用设备,-1.1314325
47,4778,2025-01-27,688053,思科瑞,电子元件,-1.1357039
48,4132,2025-01-27,603398,沐邦高科,光伏设备,-1.1358008
49,1261,2025-01-27,600129,太极集团,中药,-1.1424121
50,967,2025-01-27,300583,赛托生物,化学制药,-1.142796
51,4145,2025-01-27,300827,上能电气,光伏设备,-1.1464677
52,3341,2025-01-27,600636,国新文化,教育,-1.163041
53,4790,2025-01-27,600884,杉杉股份,电子元件,-1.1869184
54,1668,2025-01-27,2693,双成药业,生物制品,-1.1985846
55,1257,2025-01-27,2603,以岭药业,中药,-1.2113806
56,2500,2025-01-27,517,荣安地产,房地产开发,-1.2152346
57,2326,2025-01-27,300829,金丹科技,食品饮料,-1.2213187
58,1629,2025-01-27,688253,英诺特,生物制品,-1.2240295
59,2133,2025-01-27,600228,返利科技,互联网服务,-1.2434998
60,3832,2025-01-27,688559,海目星,专用设备,-1.2450099
61,3159,2025-01-27,600280,中央商场,商业百货,-1.2581614
62,4584,2025-01-27,688362,甬矽电子,半导体,-1.2754387
63,999,2025-01-27,2762,金发拉比,纺织服装,-1.2759683
64,4733,2025-01-27,2414,高德红外,电子元件,-1.2792168
65,4695,2025-01-27,2055,得润电子,消费电子,-1.2845072
66,4745,2025-01-27,688511,天微电子,电子元件,-1.3102655
67,4645,2025-01-27,300256,星星科技,消费电子,-1.3137949
68,4833,2025-01-27,301327,华宝新能,电源设备,-1.3178242
69,845,2025-01-27,688656,浩欧博,医疗器械,-1.3227725
70,3305,2025-01-27,600468,百利电气,电网设备,-1.3312564
71,1263,2025-01-27,2317,众生药业,中药,-1.3315718
72,729,2025-01-27,600423,柳化股份,化学原料,-1.335408
73,4724,2025-01-27,301566,达利凯普,电子元件,-1.3362244
74,2155,2025-01-27,2373,千方科技,互联网服务,-1.3434823
75,3249,2025-01-27,300477,合纵科技,电网设备,-1.3664886
76,2475,2025-01-27,600724,宁波富达,房地产开发,-1.3712817
77,3172,2025-01-27,600778,友好集团,商业百货,-1.3721697
78,1189,2025-01-27,300422,博世科,环保行业,-1.3809342
79,853,2025-01-27,2030,达安基因,医疗器械,-1.382482
80,4718,2025-01-27,2724,海洋王,电子元件,-1.3874276
81,2669,2025-01-27,603868,飞科电器,家电行业,-1.3890221
82,1605,2025-01-27,2713,东易日盛,装修装饰,-1.3917489
83,1829,2025-01-27,691,亚太实业,化学制品,-1.3934544
84,4828,2025-01-27,600202,哈空调,电源设备,-1.3939428
85,3584,2025-01-27,981,山子高科,汽车零部件,-1.3980752
86,849,2025-01-27,300003,乐普医疗,医疗器械,-1.4039257
87,2896,2025-01-27,688066,航天宏图,航天航空,-1.4046777
88,4310,2025-01-27,300420,五洋自控,通用设备,-1.4073219
89,1897,2025-01-27,300437,清水源,化学制品,-1.4171243
90,3725,2025-01-27,688420,美腾科技,专用设备,-1.4188989
91,754,2025-01-27,2932,明德生物,医疗器械,-1.4195282
92,3202,2025-01-27,2692,远程股份,电网设备,-1.4276738
93,1068,2025-01-27,603511,爱慕股份,纺织服装,-1.4293486
94,670,2025-01-27,830,鲁西化工,化学原料,-1.4330717
95,1490,2025-01-27,603066,音飞储存,物流行业,-1.4337893
96,4192,2025-01-27,300093,金刚光伏,光伏设备,-1.4368917
97,3160,2025-01-27,701,厦门信达,商业百货,-1.4496001
98,4238,2025-01-27,816,智慧农业,通用设备,-1.4537938
99,2510,2025-01-27,600817,宇通重工,工程机械,-1.4566665
100,3433,2025-01-27,603107,上海汽配,汽车零部件,-1.4588532
101,4231,2025-01-27,2342,巨力索具,通用设备,-1.4639618
102,4191,2025-01-27,688556,高测股份,光伏设备,-1.4695607
103,4146,2025-01-27,688408,中信博,光伏设备,-1.4700809
104,131,2025-01-27,2004,华邦健康,农药兽药,-1.4702902
105,2286,2025-01-27,600305,恒顺醋业,食品饮料,-1.4735688
106,2310,2025-01-27,603288,海天味业,食品饮料,-1.4752951
107,2497,2025-01-27,600665,天地源,房地产开发,-1.4874423
108,4028,2025-01-27,300068,南都电源,电池,-1.4920392
109,4207,2025-01-27,603187,海容冷链,通用设备,-1.4958119
110,3161,2025-01-27,2697,红旗连锁,商业百货,-1.4981672
111,3691,2025-01-27,2430,杭氧股份,专用设备,-1.4986773
112,4827,2025-01-27,600475,华光环能,电源设备,-1.5049431
113,1155,2025-01-27,300190,维尔利,环保行业,-1.508902
114,369,2025-01-27,2918,蒙娜丽莎,装修建材,-1.5146611
115,2283,2025-01-27,600597,光明乳业,食品饮料,-1.5150121
116,4957,2025-01-27,2176,江特电机,电机,-1.5152848
117,3794,2025-01-27,2786,银宝山新,专用设备,-1.5154666
118,3140,2025-01-27,600828,茂业商业,商业百货,-1.5162684
119,4061,2025-01-27,2767,先锋电子,仪器仪表,-1.5186435
120,1734,2025-01-27,9,中国宝安,综合行业,-1.5192336
121,3132,2025-01-27,2818,富森美,商业百货,-1.521333
122,1850,2025-01-27,1333,光华股份,化学制品,-1.5250976
123,2327,2025-01-27,300146,汤臣倍健,食品饮料,-1.5256783
124,135,2025-01-27,600596,新安股份,农药兽药,-1.5265648
125,3142,2025-01-27,501,武商集团,商业百货,-1.5278771
126,3134,2025-01-27,600697,欧亚集团,商业百货,-1.5280269
127,826,2025-01-27,300529,健帆生物,医疗器械,-1.5285422
128,2526,2025-01-27,600984,建设机械,工程机械,-1.5285715
129,1891,2025-01-27,600500,中化国际,化学制品,-1.5291991
130,3149,2025-01-27,2419,天虹股份,商业百货,-1.5309542
131,3614,2025-01-27,300537,广信材料,电子化学品,-1.5336236
132,2215,2025-01-27,600358,国旅联合,互联网服务,-1.5376495
133,4359,2025-01-27,2426,胜利精密,通用设备,-1.5379528
134,363,2025-01-27,603389,亚振家居,装修建材,-1.540798
135,901,2025-01-27,688658,悦康药业,化学制药,-1.54147
136,1872,2025-01-27,301216,万凯新材,化学制品,-1.543199
137,2714,2025-01-27,603486,科沃斯,家电行业,-1.5455738
138,894,2025-01-27,688566,吉贝尔,化学制药,-1.5469102
139,2314,2025-01-27,2507,涪陵榨菜,食品饮料,-1.5504348
140,4723,2025-01-27,2214,大立科技,电子元件,-1.5518197
141,4235,2025-01-27,301559,中集环科,通用设备,-1.5528127
142,4714,2025-01-27,300868,杰美特,电子元件,-1.5547831
143,4252,2025-01-27,2158,汉钟精机,通用设备,-1.5585577
144,3685,2025-01-27,688151,华强科技,专用设备,-1.5595357
145,1059,2025-01-27,3016,欣贺股份,纺织服装,-1.5609373
146,4891,2025-01-27,561,烽火电子,通信设备,-1.5615635
147,474,2025-01-27,600026,中远海能,航运港口,-1.563507
148,4099,2025-01-27,603399,永杉锂业,小金属,-1.5641123
149,4213,2025-01-27,2884,凌霄泵业,通用设备,-1.5656095
150,3215,2025-01-27,600089,特变电工,电网设备,-1.56774
151,1079,2025-01-27,601718,际华集团,纺织服装,-1.5678124
152,3903,2025-01-27,50,深天马Ａ,光学光电子,-1.5681529
153,3316,2025-01-27,600072,中船科技,风电设备,-1.5698493
154,2515,2025-01-27,688425,铁建重工,工程机械,-1.5701399
155,2577,2025-01-27,600166,福田汽车,汽车整车,-1.5706341
156,4469,2025-01-27,2371,北方华创,半导体,-1.5712086
157,686,2025-01-27,822,山东海化,化学原料,-1.5743755
158,2262,2025-01-27,603057,紫燕食品,食品饮料,-1.5762633
159,3319,2025-01-27,601615,明阳智能,风电设备,-1.5791852
160,3967,2025-01-27,300014,亿纬锂能,电池,-1.582101
161,3141,2025-01-27,600859,王府井,商业百货,-1.5838242
162,3326,2025-01-27,2202,金风科技,风电设备,-1.5839264
163,4434,2025-01-27,600516,方大炭素,非金属材料,-1.585059
164,213,2025-01-27,2039,黔源电力,电力行业,-1.5871823
165,560,2025-01-27,2567,唐人神,农牧饲渔,-1.5876323
166,4554,2025-01-27,300042,朗科科技,半导体,-1.5882946
167,1644,2025-01-27,688062,迈威生物-U,生物制品,-1.5891677
168,799,2025-01-27,2382,蓝帆医疗,医疗器械,-1.5903347
169,3719,2025-01-27,601606,长城军工,专用设备,-1.5909901
170,4715,2025-01-27,603678,火炬电子,电子元件,-1.5916636
171,2312,2025-01-27,2726,龙大美食,食品饮料,-1.5940772
172,2261,2025-01-27,2732,燕塘乳业,食品饮料,-1.5946786
173,679,2025-01-27,600409,三友化工,化学原料,-1.5950557
174,3099,2025-01-27,2091,江苏国泰,贸易行业,-1.5968969
175,1893,2025-01-27,2783,凯龙股份,化学制品,-1.597982
176,1320,2025-01-27,300896,爱美客,美容护理,-1.5981324
177,3184,2025-01-27,2346,柘中股份,电网设备,-1.5991185
178,4476,2025-01-27,2049,紫光国微,半导体,-1.5996318
179,1998,2025-01-27,600888,新疆众和,有色金属,-1.6007353
180,2430,2025-01-27,600185,格力地产,房地产开发,-1.6008068
181,2612,2025-01-27,605008,长鸿高科,塑料制品,-1.6008804
182,3637,2025-01-27,1239,永达股份,专用设备,-1.6016967
183,4886,2025-01-27,688311,盟升电子,通信设备,-1.6018384
184,426,2025-01-27,3037,三和管桩,水泥建材,-1.6020073
185,4015,2025-01-27,301487,盟固利,电池,-1.6035765
186,3457,2025-01-27,605005,合兴股份,汽车零部件,-1.6039865
187,2753,2025-01-27,300572,安车检测,专业服务,-1.6082536
188,4093,2025-01-27,600549,厦门钨业,小金属,-1.6102221
189,27,2025-01-27,600926,杭州银行,银行,-1.6103103
190,709,2025-01-27,601568,北元集团,化学原料,-1.6112007
191,98,2025-01-27,983,山西焦煤,煤炭行业,-1.6118178
192,1249,2025-01-27,2737,葵花药业,中药,-1.6132448
193,600,2025-01-27,600567,山鹰国际,造纸印刷,-1.6132653
194,485,2025-01-27,601158,重庆水务,公用事业,-1.6141772
195,1655,2025-01-27,300601,康泰生物,生物制品,-1.6156607
196,2482,2025-01-27,2146,荣盛发展,房地产开发,-1.615676
197,93,2025-01-27,601699,潞安环能,煤炭行业,-1.6158276
198,2695,2025-01-27,2242,九阳股份,家电行业,-1.6163379
199,620,2025-01-27,159,国际实业,石油行业,-1.6186085
200,4479,2025-01-27,688653,康希通信,半导体,-1.6189024
201,3640,2025-01-27,600582,天地科技,专用设备,-1.6197432
202,3669,2025-01-27,688623,双元科技,专用设备,-1.6198989
203,4538,2025-01-27,300782,卓胜微,半导体,-1.622592
204,3135,2025-01-27,600712,南宁百货,商业百货,-1.6228158
205,2866,2025-01-27,738,航发控制,航天航空,-1.6237885
206,1719,2025-01-27,2254,泰和新材,化纤行业,-1.6248748
207,1235,2025-01-27,2275,桂林三金,中药,-1.6261462
208,3207,2025-01-27,2857,三晖电气,电网设备,-1.6268823
209,2009,2025-01-27,603876,鼎胜新材,有色金属,-1.6271027
210,4149,2025-01-27,688033,天宜上佳,光伏设备,-1.6274736
211,2572,2025-01-27,800,一汽解放,汽车整车,-1.6308315
212,2555,2025-01-27,603589,口子窖,酿酒行业,-1.633202
213,520,2025-01-27,600251,冠农股份,农牧饲渔,-1.6332283
214,3617,2025-01-27,300655,晶瑞电材,电子化学品,-1.6345891
215,2664,2025-01-27,600261,阳光照明,家电行业,-1.6346799
216,2609,2025-01-27,2108,沧州明珠,塑料制品,-1.6354588
217,830,2025-01-27,2022,科华生物,医疗器械,-1.6359221
218,2318,2025-01-27,300999,金龙鱼,食品饮料,-1.636634
219,2708,2025-01-27,2959,小熊电器,家电行业,-1.6370993
220,544,2025-01-27,998,隆平高科,农牧饲渔,-1.638132
221,2686,2025-01-27,1387,雪祺电气,家电行业,-1.6386877
222,58,2025-01-27,600681,百川能源,燃气,-1.6391294
223,3888,2025-01-27,2387,维信诺,光学光电子,-1.6398456
224,3136,2025-01-27,601116,三江购物,商业百货,-1.6409076
225,2339,2025-01-27,2847,盐津铺子,食品饮料,-1.642348
226,652,2025-01-27,603899,晨光股份,家用轻工,-1.6427174
227,2088,2025-01-27,301062,上海艾录,包装材料,-1.6428713
228,2694,2025-01-27,521,长虹美菱,家电行业,-1.6429577
229,2026,2025-01-27,600497,驰宏锌锗,有色金属,-1.6438175
230,2304,2025-01-27,3000,劲仔食品,食品饮料,-1.6438257
231,3237,2025-01-27,2882,金龙羽,电网设备,-1.6441176
232,4195,2025-01-27,39,中集集团,通用设备,-1.644468
233,2690,2025-01-27,2508,老板电器,家电行业,-1.6445707
234,565,2025-01-27,605296,神农集团,农牧饲渔,-1.6450808
235,2073,2025-01-27,2014,永新股份,包装材料,-1.6461562
236,3157,2025-01-27,2561,徐家汇,商业百货,-1.6479183
237,3405,2025-01-27,600741,华域汽车,汽车零部件,-1.6481649
238,2873,2025-01-27,600118,中国卫星,航天航空,-1.6489694
239,3747,2025-01-27,300471,厚普股份,专用设备,-1.6495779
240,275,2025-01-27,78,海王生物,医药商业,-1.6500337
241,1703,2025-01-27,782,恒申新材,化纤行业,-1.6504176
242,2872,2025-01-27,300900,广联航空,航天航空,-1.65094
243,4137,2025-01-27,688223,晶科能源,光伏设备,-1.6521115
244,489,2025-01-27,600168,武汉控股,公用事业,-1.6524719
245,1053,2025-01-27,2875,安奈儿,纺织服装,-1.652662
246,4954,2025-01-27,600416,湘电股份,电机,-1.6527507
247,3322,2025-01-27,2531,天顺风能,风电设备,-1.6536143
248,2368,2025-01-27,589,贵州轮胎,橡胶制品,-1.6542021
249,910,2025-01-27,300723,一品红,化学制药,-1.6551269
250,802,2025-01-27,603658,安图生物,医疗器械,-1.6553174
251,3707,2025-01-27,603356,华菱精工,专用设备,-1.6576804
252,2300,2025-01-27,2557,洽洽食品,食品饮料,-1.6589508
253,3199,2025-01-27,601700,风范股份,电网设备,-1.6595323
254,4515,2025-01-27,2077,大港股份,半导体,-1.6599426
255,2783,2025-01-27,300851,交大思诺,交运设备,-1.660943
256,2888,2025-01-27,600038,中直股份,航天航空,-1.6612477
257,618,2025-01-27,600028,中国石化,石油行业,-1.6615914
258,294,2025-01-27,600056,中国医药,医药商业,-1.6625024
259,3102,2025-01-27,601061,中信金属,贸易行业,-1.6631685
260,2498,2025-01-27,600606,绿地控股,房地产开发,-1.6635276
261,3252,2025-01-27,300040,九洲集团,电网设备,-1.6635705
262,3107,2025-01-27,600826,兰生股份,贸易行业,-1.6648194
263,4473,2025-01-27,3026,中晶科技,半导体,-1.6650292
264,3409,2025-01-27,2048,宁波华翔,汽车零部件,-1.665608
265,2018,2025-01-27,601212,白银有色,有色金属,-1.6663353
266,4261,2025-01-27,3043,华亚智能,通用设备,-1.6669897
267,422,2025-01-27,789,万年青,水泥建材,-1.6676191
268,4050,2025-01-27,688337,普源精电,仪器仪表,-1.6678665
269,2511,2025-01-27,425,徐工机械,工程机械,-1.6683906
270,1255,2025-01-27,2728,特一药业,中药,-1.6701529
271,2274,2025-01-27,600887,伊利股份,食品饮料,-1.6708344
272,704,2025-01-27,603276,恒兴新材,化学原料,-1.6723703
273,1684,2025-01-27,601808,中海油服,采掘行业,-1.6723826
274,1007,2025-01-27,603839,安正时尚,纺织服装,-1.6732405
275,2002,2025-01-27,600362,江西铜业,有色金属,-1.6742285
276,550,2025-01-27,2157,正邦科技,农牧饲渔,-1.6742326
277,2557,2025-01-27,600199,金种子酒,酿酒行业,-1.6746932
278,3525,2025-01-27,2190,成飞集成,汽车零部件,-1.6762052
279,3310,2025-01-27,688349,三一重能,风电设备,-1.6763821
280,555,2025-01-27,2100,天康生物,农牧饲渔,-1.677794
281,4230,2025-01-27,603391,力聚热能,通用设备,-1.6782224
282,3444,2025-01-27,600742,一汽富维,汽车零部件,-1.6787028
283,952,2025-01-27,300705,九典制药,化学制药,-1.6797711
284,4831,2025-01-27,301386,未来电器,电源设备,-1.6798775
285,2786,2025-01-27,603500,祥和实业,交运设备,-1.6799275
286,1135,2025-01-27,688057,金达莱,环保行业,-1.680401
287,4089,2025-01-27,601958,金钼股份,小金属,-1.6806781
288,4014,2025-01-27,688779,五矿新能,电池,-1.6813241
289,4009,2025-01-27,301152,天力锂能,电池,-1.6813941
290,4952,2025-01-27,603489,八方股份,电机,-1.681409
291,4832,2025-01-27,300105,龙源技术,电源设备,-1.6827412
292,569,2025-01-27,2086,东方海洋,农牧饲渔,-1.6829826
293,3139,2025-01-27,603708,家家悦,商业百货,-1.683009
294,1930,2025-01-27,3022,联泓新科,化学制品,-1.6835263
295,1009,2025-01-27,601566,九牧王,纺织服装,-1.6842942
296,154,2025-01-27,601003,柳钢股份,钢铁行业,-1.6855959
297,97,2025-01-27,600725,云维股份,煤炭行业,-1.685622
298,3138,2025-01-27,600785,新华百货,商业百货,-1.685677
299,2855,2025-01-27,603261,立航科技,航天航空,-1.6861309
300,3512,2025-01-27,600148,长春一东,汽车零部件,-1.6870694
301,698,2025-01-27,601065,江盐集团,化学原料,-1.6892416
302,1050,2025-01-27,603958,哈森股份,纺织服装,-1.689752
303,521,2025-01-27,876,新 希 望,农牧饲渔,-1.689891
304,4728,2025-01-27,688210,统联精密,电子元件,-1.6901116
305,2558,2025-01-27,600702,舍得酒业,酿酒行业,-1.6906838
306,345,2025-01-27,603208,江山欧派,装修建材,-1.6916964
307,1919,2025-01-27,600378,昊华科技,化学制品,-1.6924139
308,2560,2025-01-27,799,酒鬼酒,酿酒行业,-1.6960707
309,954,2025-01-27,756,新华制药,化学制药,-1.6962243
310,4877,2025-01-27,2151,北斗星通,通信设备,-1.6962506
311,4478,2025-01-27,688126,沪硅产业,半导体,-1.6975502
312,1206,2025-01-27,600329,达仁堂,中药,-1.697676
313,2506,2025-01-27,157,中联重科,工程机械,-1.697826
314,2705,2025-01-27,605365,立达信,家电行业,-1.6983137
315,2701,2025-01-27,2035,华帝股份,家电行业,-1.701108
316,2859,2025-01-27,600893,航发动力,航天航空,-1.7013317
317,490,2025-01-27,605011,杭州热电,公用事业,-1.7016456
318,261,2025-01-27,600310,广西能源,电力行业,-1.7030046
319,2295,2025-01-27,2626,金达威,食品饮料,-1.7039067
320,4748,2025-01-27,603375,盛景微,电子元件,-1.7039567
321,2322,2025-01-27,2329,皇氏集团,食品饮料,-1.7059624
322,4782,2025-01-27,62,深圳华强,电子元件,-1.7062372
323,3429,2025-01-27,30,富奥股份,汽车零部件,-1.706836
324,776,2025-01-27,300396,迪瑞医疗,医疗器械,-1.7070088
325,3467,2025-01-27,601279,英利汽车,汽车零部件,-1.7074711
326,713,2025-01-27,707,双环科技,化学原料,-1.7076503
327,1152,2025-01-27,601033,永兴股份,环保行业,-1.7083131
328,1238,2025-01-27,2907,华森制药,中药,-1.7086364
329,3127,2025-01-27,603101,汇嘉时代,商业百货,-1.7090834
330,1991,2025-01-27,601388,怡球资源,有色金属,-1.7101533
331,3219,2025-01-27,2533,金杯电工,电网设备,-1.7101616
332,3997,2025-01-27,2812,恩捷股份,电池,-1.7101638
333,929,2025-01-27,600664,哈药股份,化学制药,-1.7107553
334,2581,2025-01-27,980,众泰汽车,汽车整车,-1.7108865
335,3880,2025-01-27,2745,木林森,光学光电子,-1.7114034
336,1230,2025-01-27,600332,白云山,中药,-1.712054
337,3226,2025-01-27,603606,东方电缆,电网设备,-1.7123471
338,3730,2025-01-27,2111,威海广泰,专用设备,-1.7124395
339,3748,2025-01-27,301533,威马农机,专用设备,-1.7136892
340,3680,2025-01-27,301468,博盈特焊,专用设备,-1.7140586
341,4086,2025-01-27,600459,贵研铂业,小金属,-1.7148752
342,2167,2025-01-27,600446,金证股份,互联网服务,-1.7152141
343,2060,2025-01-27,600897,厦门空港,航空机场,-1.7154197
344,3146,2025-01-27,601366,利群股份,商业百货,-1.7156515
345,537,2025-01-27,600127,金健米业,农牧饲渔,-1.7159693
346,1029,2025-01-27,600177,雅戈尔,纺织服装,-1.7160903
347,2693,2025-01-27,300160,秀强股份,家电行业,-1.7168291
348,1473,2025-01-27,603128,华贸物流,物流行业,-1.7176106
349,2366,2025-01-27,601163,三角轮胎,橡胶制品,-1.7179717
350,2397,2025-01-27,600054,黄山旅游,旅游酒店,-1.7181866
351,1896,2025-01-27,2827,高争民爆,化学制品,-1.7190863
352,82,2025-01-27,600395,盘江股份,煤炭行业,-1.7192215
353,187,2025-01-27,2075,沙钢股份,钢铁行业,-1.7202055
354,699,2025-01-27,422,湖北宜化,化学原料,-1.7231163
355,2065,2025-01-27,600009,上海机场,航空机场,-1.7237427
356,1054,2025-01-27,603808,歌力思,纺织服装,-1.7241586
357,1947,2025-01-27,300072,海新能科,化学制品,-1.726117
358,244,2025-01-27,600795,国电电力,电力行业,-1.7278314
359,541,2025-01-27,300498,温氏股份,农牧饲渔,-1.7295148
360,1860,2025-01-27,603977,国泰集团,化学制品,-1.7300858
361,2537,2025-01-27,2304,洋河股份,酿酒行业,-1.7307438
362,4215,2025-01-27,301151,冠龙节能,通用设备,-1.7311726
363,794,2025-01-27,300685,艾德生物,医疗器械,-1.7313133
364,2611,2025-01-27,1378,德冠新材,塑料制品,-1.7320321
365,953,2025-01-27,300158,振东制药,化学制药,-1.7328292
366,3423,2025-01-27,601717,郑煤机,汽车零部件,-1.7328666
367,2271,2025-01-27,603886,元祖股份,食品饮料,-1.7333719
368,279,2025-01-27,28,国药一致,医药商业,-1.7334564
369,2780,2025-01-27,600495,晋西车轴,交运设备,-1.7335551
370,3129,2025-01-27,600790,轻纺城,商业百货,-1.733569
371,1159,2025-01-27,2210,飞马国际,环保行业,-1.734118
372,4882,2025-01-27,2465,海格通信,通信设备,-1.734652
373,4871,2025-01-27,2829,星网宇达,通信设备,-1.7351899
374,3436,2025-01-27,2813,路畅科技,汽车零部件,-1.7351909
375,355,2025-01-27,2372,伟星新材,装修建材,-1.7356138
376,3208,2025-01-27,2121,科陆电子,电网设备,-1.7363359
377,2535,2025-01-27,568,泸州老窖,酿酒行业,-1.7369161
378,764,2025-01-27,300463,迈克生物,医疗器械,-1.7371012
379,4279,2025-01-27,600992,贵绳股份,通用设备,-1.7371483
380,4766,2025-01-27,688020,方邦股份,电子元件,-1.7374433
381,619,2025-01-27,600256,广汇能源,石油行业,-1.7376949
382,4064,2025-01-27,300567,精测电子,仪器仪表,-1.7377899
383,2610,2025-01-27,600135,乐凯胶片,塑料制品,-1.7379906
384,1735,2025-01-27,600624,复旦复华,综合行业,-1.7383304
385,1237,2025-01-27,603896,寿仙谷,中药,-1.7397423
386,2290,2025-01-27,2216,三全食品,食品饮料,-1.7399006
387,4746,2025-01-27,2859,洁美科技,电子元件,-1.7399496
388,1528,2025-01-27,601669,中国电建,工程建设,-1.7403301
389,1000,2025-01-27,603001,奥康国际,纺织服装,-1.7413087
390,1181,2025-01-27,688069,德林海,环保行业,-1.7415848
391,1997,2025-01-27,878,云南铜业,有色金属,-1.742046
392,518,2025-01-27,2299,圣农发展,农牧饲渔,-1.7423977
393,3493,2025-01-27,600676,交运股份,汽车零部件,-1.7427958
394,4042,2025-01-27,301528,多浦乐,仪器仪表,-1.742843
395,194,2025-01-27,600011,华能国际,电力行业,-1.7432319
396,4888,2025-01-27,600198,大唐电信,通信设备,-1.7432458
397,4839,2025-01-27,301516,中远通,电源设备,-1.7441816
398,3477,2025-01-27,2906,华阳集团,汽车零部件,-1.7445123
399,701,2025-01-27,600955,维远股份,化学原料,-1.744755
400,4059,2025-01-27,300370,安控科技,仪器仪表,-1.7448325
401,3897,2025-01-27,2983,芯瑞达,光学光电子,-1.7449249
402,4256,2025-01-27,605123,派克新材,通用设备,-1.7456657
403,3236,2025-01-27,2560,通达股份,电网设备,-1.7462273
404,156,2025-01-27,2110,三钢闽光,钢铁行业,-1.7462574
405,3097,2025-01-27,600755,厦门国贸,贸易行业,-1.7464862
406,2683,2025-01-27,2677,浙江美大,家电行业,-1.7469213
407,789,2025-01-27,688317,之江生物,医疗器械,-1.7470479
408,2422,2025-01-27,2159,三特索道,旅游酒店,-1.7481993
409,227,2025-01-27,155,川能动力,电力行业,-1.749288
410,483,2025-01-27,544,中原环保,公用事业,-1.7493364
411,2287,2025-01-27,603237,五芳斋,食品饮料,-1.7498758
412,1246,2025-01-27,600080,金花股份,中药,-1.7508332
413,2330,2025-01-27,603866,桃李面包,食品饮料,-1.7508941
414,4269,2025-01-27,301446,福事特,通用设备,-1.7512021
415,3204,2025-01-27,2300,太阳电缆,电网设备,-1.7516539
416,3763,2025-01-27,300410,正业科技,专用设备,-1.752061
417,2000,2025-01-27,630,铜陵有色,有色金属,-1.7521504
418,2533,2025-01-27,929,兰州黄河,酿酒行业,-1.7524699
419,1531,2025-01-27,601789,宁波建工,工程建设,-1.752509
420,1870,2025-01-27,2408,齐翔腾达,化学制品,-1.752682
421,210,2025-01-27,600452,涪陵电力,电力行业,-1.7527667
422,695,2025-01-27,600929,雪天盐业,化学原料,-1.7532388
423,3656,2025-01-27,601038,一拖股份,专用设备,-1.7536876
424,3694,2025-01-27,2690,美亚光电,专用设备,-1.7538222
425,3616,2025-01-27,300429,强力新材,电子化学品,-1.7538358
