,Datetime,code,name,price,ushadow,dshadow,RF,Turnover,RF_2,RF_4,RF_6,RF_8,RF_10,RF_12,RF_14,RF_16,RF_18,RF_20,RF_22,RF_24,RF_26,RF_28,RF_30,RF_32,RF_34,RF_36,RF_38,RF_40,RF_42,RF_44,RF_46,RF_48,RF_50,Turnover_5,Turnover_10,price_5,price_10,expect_max,expect_min
46,2024-11-21,3021,兆威机电,150.98,0.057557292356603514,0.01616108093787255,-0.0496,1156158843.95,1.0140768,1.0342786194227518,1.0288077095802395,1.0974824143201354,1.1759998181843236,1.2093892754221403,1.2961020994653392,1.248424413451583,1.2808861447980573,1.248809617561259,1.1982964673881387,1.175171933887918,1.2146260047277755,1.1741516782702737,1.2020034954001875,1.279644170617593,1.2137864899973734,1.2828809460802562,1.2739632557597684,1.2577086566624693,1.2769262185487138,1.2544431232334827,1.2555452518726933,1.2576638589307036,1.2348710155890843,0.940805209917253,1.1393586358155328,0.034269439660882285,0.052497019472777774,0.12657305603391178,0.015564975493443045
47,2024-11-20,3021,兆威机电,159.56,0.0,0.09306843820506389,0.06699999999999999,1418532199.18,1.1287793000000002,1.0668174775043389,1.1823061662495136,1.2309724891259095,1.2299493047929477,1.332822313843802,1.353924836225999,1.296895437079912,1.3322348002239894,1.3122750053224215,1.2736943301299435,1.2596250516115548,1.2695806745544733,1.3070838337646784,1.2045329640352893,1.320306264422993,1.2965446597699215,1.334444553130201,1.3316025865653978,1.3046874627562386,1.3441045760060335,1.3266422381754777,1.3173713438209698,1.324887474286006,1.298797419173874,1.1490504448873842,1.440210971824792,0.09106292303835549,0.11934068688894443,0.0659939834544998,-0.0537728754073703
48,2024-11-19,3021,兆威机电,145.27,0.0,0.10518345150409582,0.0579,1125519057.36,1.01992139,1.0145264240146699,1.082247828093627,1.1596753009084948,1.1926012659220093,1.278110395056212,1.2310945418054955,1.2631056590566485,1.2314743987450054,1.1816624415311925,1.1588589088005148,1.1977653021228525,1.1578528157534753,1.1853180108254007,1.2618809252096026,1.1969374410275173,1.2650727697155246,1.256278869371401,1.240249906774782,1.2592007021053175,1.2370297035032087,1.2381165330601127,1.2402057308979986,1.2177292840040166,1.1841332046601167,1.0310536152402734,1.1629903846392193,0.016149239347422066,0.055104288566118424,0.17085427135678377,0.039306119639292314
49,2024-11-18,3021,兆威机电,132.28,0.13070758996068937,0.007635319020259985,-0.0359,1042222821.9,0.94510723,1.0474201345201082,1.090534251581252,1.0896277995113373,1.1807643122475775,1.1994593063728214,1.1489362332210662,1.1802438264273534,1.1625611891734917,1.1283820762215817,1.1159179226723548,1.1247377362027045,1.1579622639825857,1.0671111385859835,1.1696761841956111,1.1486254751215952,1.1822014747525942,1.179683740271812,1.1558392882968695,1.1907594124077518,1.1752893042736323,1.1670761005459347,1.1737347365299895,1.1506212234525155,1.1277192586209162,1.0542369083110783,1.1485765137601724,-0.06599637133353485,-0.019171454490474547,0.28583308134260665,0.09820078621106743
50,2024-11-15,3021,兆威机电,140.94,0.12210869873705128,0.03604370654179072,-0.019700000000000002,1402084729.95,0.9947104099999999,1.0611090606636133,1.1370241984124825,1.169307044263489,1.2531459851589268,1.2070484587106223,1.2384343258617692,1.2074208961780923,1.1585818800517484,1.1362237523036112,1.174370215064175,1.1352373105475073,1.162166047743543,1.237233513858948,1.1735585239834192,1.2403630143647881,1.231740878943034,1.2160249985293299,1.2346056416223583,1.212867693169185,1.2139332944670498,1.2159816855081338,1.1939442548645995,1.1610043835438306,1.155909315806648,1.4646432795744364,1.6453485547253826,-0.013083581665957102,0.05923797360578983,0.14353625656307645,-0.0614445863488009
51,2024-11-14,3021,兆威机电,147.1,0.09796057104010875,0.001631543167912853,0.0147,1184269231.97,1.1082553400000001,1.153873567956148,1.1529144682464627,1.2493442804871755,1.2691250985063582,1.2156675949046185,1.2487935643316932,1.2300839018800986,1.1939196319782484,1.180731547966631,1.1900636250584016,1.2252178665299023,1.1290900172099876,1.2376121429053202,1.215338787664967,1.250864914823045,1.2482009478139449,1.2229715863001804,1.259919906027755,1.243551278592623,1.2348610438055105,1.2419064200048384,1.2174504510483064,1.1932183172706405,1.1402267758696607,1.4792509355813226,1.6186401442806837,0.046213460231135296,0.1251393609789258,0.08470428280081577,-0.10074779061862671
52,2024-11-13,3021,兆威机电,149.03,0.0,0.08971348050728044,0.0922,704005661.61,1.06675174,1.143070573085168,1.1755250900244312,1.259809862811154,1.2134672026913063,1.245019971050438,1.2138416206764062,1.164742892408001,1.1422658704291746,1.1806151853424103,1.141274183053445,1.1683461196948195,1.2438127734673532,1.179799177916937,1.246958915776088,1.2382909302648535,1.2224914772223303,1.2411709269458215,1.2193173822009011,1.2203886500665553,1.2224479338746779,1.200293314377397,1.1671782780918423,1.162056116218436,1.1216855895073377,0.9573496875691587,1.1086031792660733,0.08739180030866268,0.16386633563712,0.07065691471515811,-0.11239347782325704
53,2024-11-12,3021,兆威机电,135.7,0.04082535003684614,0.011569638909358831,-0.0233,610437542.22,1.0411622,1.04029678597936,1.1273072507705448,1.1451558613797053,1.0969201329583655,1.1268103290453744,1.1099282426016541,1.0772965298576844,1.065396669297015,1.0738171810283375,1.1055375257924787,1.018799527922859,1.1167211185333157,1.0966234438942266,1.128679348229484,1.1262755998215581,1.1035106641581176,1.13684984006281,1.1220801143106813,1.1142387491726506,1.1205959269321801,1.098528838172173,1.0766637201771936,1.028848438365892,0.9987541071194707,0.7233185799202567,1.0437823781524909,0.030169491525423687,0.11233603537214444,0.09823139277818727,-0.02520265291083268
54,2024-11-11,3021,兆威机电,141.15,0.0,0.10648246546227418,0.066,885640424.56,1.0715432,1.1019668831516798,1.1809775560442526,1.1375347770150404,1.1671131382925495,1.1378857658825157,1.0918593790229028,1.0707888514240198,1.106738466948655,1.069859218653297,1.0952371352071284,1.1659814808151645,1.1059735209964945,1.1689307540066334,1.1608051656563068,1.1459943596832851,1.163504947220261,1.1430188829135643,1.1440231164437147,1.145953541050402,1.1251852416733785,1.0941423710186235,1.0893407272234081,1.0514963767552303,1.0249321609151691,1.0719393883584234,1.5552721491932031,0.08875664187035062,0.1658094226000708,0.05582713425433927,-0.06284094934466877
55,2024-11-08,3021,兆威机电,128.53,0.05407297907103391,0.029253870691667353,0.005199999999999998,618582691.29,0.9991688,1.0827393183987517,1.0998822867173867,1.0535535509821288,1.082262042403551,1.066047386854473,1.0347057642485333,1.0232763629884134,1.0313639709819828,1.0618302564119968,0.9785214329936861,1.0725717073990158,1.0532685914780873,1.0840571701791362,1.0817484536238045,1.0598835264650575,1.0919046427759382,1.0777188360379213,1.0701874781591674,1.0762933257970566,1.0550986562633304,1.0340979726090647,0.9881730611867124,0.9592685050604707,0.956571301026737,0.8280741499117542,1.2455390011466247,0.04770870613864471,0.1112502917606785,0.15949583754765428,0.055784641717886885
56,2024-11-07,3021,兆威机电,125.62,0.059067027543384706,0.03224008915777751,-0.006000000000000001,858180660.85,1.0283924,1.1021278059944317,1.0615855497146922,1.0891890670320614,1.0619131042803647,1.0189597386488036,0.9992960166459176,1.032845401798691,0.99842845221107,1.0221119738402784,1.0881329663751909,1.032131528618253,1.0908853268880185,1.0833022557152217,1.069480315570371,1.0858217822858294,1.0667035010007662,1.0676406853626756,1.0694422222551567,1.0500605497504707,1.0210903032361396,1.016609248440388,0.9812916331840194,0.9565010173319834,0.9358259226320067,1.2949722304057307,1.895255235410167,0.06796688425409952,0.10862919917210635,0.1863556758477949,0.02316510109855119
57,2024-11-06,3021,兆威机电,127.03,0.043926631504369144,0.009682752105801811,0.0346,1246859095.02,1.08364004,1.1007972694077184,1.0544299931924703,1.0831623669629706,1.0669342225802818,1.0355665271458971,1.0241276178643823,1.0322219538700397,1.0627135839429702,0.9793354566252329,1.073463970651421,1.0541447966330486,1.0849589880900365,1.0826483509331002,1.060765234527997,1.0928129889323388,1.0786153811427273,1.07107775799161,1.0771886850320551,1.055976383833573,1.034958229889749,0.9889951139254072,0.9600665123455323,0.957367064530775,0.9316834336384645,2.3318524884947496,3.2503363970942964,0.1087774541446901,0.13418090214909853,0.1731874360387311,-0.011099740218845966
58,2024-11-05,3021,兆威机电,120.78,0.0,0.1073853286968041,0.04739999999999999,521756261.35,1.0716996799999998,1.0322767357233407,1.0591181605698967,1.0325952469897333,0.9908277605404354,0.9717069249499681,1.0043300609754515,0.9708633126917994,0.9938929671594992,1.058091217297202,1.003635896782447,1.0607675891887363,1.0533938754460084,1.039953538717683,1.0558438415976523,1.037253387909874,1.0381646979914239,1.0399164971028148,1.0210699240391805,0.9928995033764733,0.988542163905906,0.9541996160065159,0.9300934325574396,0.9099891467809434,0.9233085487236784,1.601833946341041,1.789786024000376,0.09499917204835241,0.10626759397251219,0.16865375062096377,0.04007285974499086
59,2024-11-04,3021,兆威机电,110.03,0.016540943379078372,0.04716895392165771,0.023199999999999995,489689529.98,1.01583296,0.9730445113420416,0.9995591958405031,0.9845836100521735,0.9556370094500172,0.9450810048181518,0.9525505848510727,0.9806887386174568,0.9037460969283055,0.9906093638358188,0.9727813274904908,1.0012171459537766,0.9990848537980381,0.9788907712638572,1.0084649409340196,0.9953631661143929,0.9884073294224252,0.9940465885997116,0.974471544843962,0.9550756632153875,0.9126601799665941,0.8859644133724814,0.8834733206524696,0.8597720638289302,0.8944827042103459,1.566083318445274,1.710115489773504,0.0287194401526856,0.028455875670271746,0.28283195492138513,0.09770062710169958
60,2024-11-01,3021,兆威机电,101.95,0.04041196665031869,0.0046101029916625685,-0.0072000000000000015,197024351.7,0.9632145599999999,0.9882602191034496,0.9635117619795623,0.9245386361787805,0.9066970375039844,0.9371375952780462,0.9059098652448971,0.9273987719763984,0.9873019811830137,0.9364898725942019,0.9897992963744623,0.9829189045255742,0.9703777635892203,0.9852049611488662,0.9678582603569258,0.9687086012673101,0.9703432001610888,0.9527575150896569,0.9264717736749472,0.922405952296175,0.890361016069834,0.8678676031306081,0.8491083498139548,0.8615366468371797,0.8816319460478242,0.8000551435788911,0.7208426859341825,-0.04035311427170186,-0.04615007356547325,0.26071603727317316,0.07925453653751835
61,2024-10-31,3021,兆威机电,106.27,0.00969229321539476,0.012044791568645912,-0.0298,218208434.62,0.95787846,0.983979881732232,0.9692377081879422,0.94074227464525,0.9303507978498274,0.9377039556297452,0.965403542938257,0.8896601434632575,0.9751695434609828,0.9576193781805336,0.9856119907290433,0.983512932872387,0.9636335990356694,0.9927468202390476,0.9798492520998658,0.9730018303623709,0.9785531950053202,0.9592832514943815,0.9401896776566371,0.8984352899580992,0.87215560850918,0.8697033424200664,0.8463714977597598,0.8805411316938819,0.8859832721312594,0.8983186325262466,0.7195904611645063,-0.005608356074150916,-0.009268843511809536,0.19535146325397568,-0.040651171544179854
62,2024-10-30,3021,兆威机电,107.5,0.031069767441860498,0.014604651162790635,-0.0127,201942986.22,1.02600216,1.000308552208308,0.959847031567692,0.9413240571280239,0.972927148524464,0.9405068225348433,0.9628163967708279,1.0250073266988549,0.9722546891257561,1.0276000150729265,1.0204568590881498,1.0074367683864958,1.0228302208688231,1.0048210446039414,1.0057038602773094,1.0074008849711416,0.9891435975486675,0.9618539961386663,0.957632899876612,0.9243641583551582,0.9010117155315925,0.8815360409563938,0.8944389782035476,0.9153017226481961,0.9222371743200974,0.8685310497278727,0.6521308179852927,0.00690232558139539,0.006176744186046658,0.18167441860465128,-0.05162790697674413
63,2024-10-29,3021,兆威机电,108.6,0.03941068139963169,0.013996316758747662,0.0392,456555762.67,1.0272492,1.011858757308252,0.9821102717407905,0.9712618423947308,0.9789383463427553,1.0078559893060515,0.9287818659825147,1.018051437821227,0.9997295253727008,1.0289530790044523,1.026761717632096,1.00600821427352,1.036401653962495,1.0229369309545449,1.0157884021761705,1.0215838813259464,1.0014665654913897,0.9815333749718488,0.937942888869324,0.9105075903984519,0.9079474888913008,0.8835896547457177,0.9192618567640428,0.9249433087066802,0.9162589327363355,1.7743187404758627,1.4956956590314952,0.018563535911601998,0.022283609576427273,0.11215469613259677,-0.06123388581952105
64,2024-10-28,3021,兆威机电,106.0,0.009339622641509386,0.01603773584905663,-0.0115,157585788.86,0.97495755,0.9355214530617479,0.917467909743995,0.9482700782271881,0.9166713864762657,0.9384155651005919,0.9990303789407763,0.9476146610897545,1.0015573603401833,0.9945952346612503,0.9819051144945892,0.996908447901146,0.9793556814772608,0.9802161237918929,0.9818701404791795,0.9640755508240525,0.9374775547633021,0.9333634345142237,0.9009378287811384,0.8781772111781836,0.8591951121783153,0.8717710479318558,0.8921050640363136,0.8988647492906813,0.8860167450988683,0.6060679508219129,0.5346611228241236,-0.00875471698113205,0.0045754716981130684,0.038018867924528355,-0.03820754716981134
65,2024-10-25,3021,兆威机电,105.96,0.014722536806342038,0.008493771234428005,-0.0137,180245091.96,0.98501781,0.9560584439888495,0.9454977841742109,0.9529706582811214,0.9811212209326143,0.9041446476497764,0.9910462211323474,0.9732103226487797,1.001658681266875,0.9995254487733805,0.9793224606780127,1.0089096725142204,0.99580211983085,0.9888432156249628,0.9944849617073893,0.9749012853856588,0.9554968502013423,0.9130626617857905,0.8863551223972255,0.8838629311089274,0.860151222065413,0.8948771697890276,0.9004079133930503,0.8919539024574908,0.8908568972723977,0.6000437101756658,0.5226012960665026,-0.012136655341638502,0.0030388825972063847,0.02491506228765572,-0.037844469611173936
66,2024-10-24,3021,兆威机电,105.73,0.013997919228222735,0.010971342097796375,-0.0013,166225159.11,0.95955096,0.9410336991020736,0.9726270423027015,0.9402167165906513,0.9625194092815547,1.0246911559798437,0.9719547903288246,1.0272830446209513,1.0201420919928774,1.0071260174297734,1.0225147216934174,1.0045111004856169,1.0053936438482813,1.007090145082911,0.9888384892491499,0.9615573055086368,0.9573375112734125,0.924079031729267,0.9007337921309329,0.8812641249645334,0.8941630822099442,0.9150193913943367,0.9219527037773914,0.9087746898302068,0.9098247517210645,0.4572002431596597,0.4508241472390878,-0.018102714461363866,0.00818121630568451,0.02714461363851317,0.0021753523124938834
67,2024-10-23,3021,兆威机电,106.63,0.030479227234361812,0.006283409922160759,-0.0392,325954563.0,0.97060016,0.9598788718086335,0.967465408855015,0.9960441435395105,0.9178967511762821,1.0061201036886303,0.9880129199377418,1.0168939800863854,1.014728300976995,0.9942180240152334,1.0242552594193401,1.0109483399400159,1.003883590312913,1.0096111477490841,0.9897296023364884,0.9700300243315828,0.9269504089330025,0.8998366459965079,0.89730654830386,0.8732341825021549,0.9084883143270553,0.914103180929338,0.9055205838943062,0.9044068931833807,0.9097336508147138,0.8426478809838381,0.8199142877277122,-0.0026634155490949246,0.01613054487480057,0.01847510081590542,-0.008440401387977081
68,2024-10-22,3021,兆威机电,110.32,0.034173313995649116,0.03553299492385776,0.0102,470056399.84,0.98070216,1.0136272932317232,0.9798507382981008,1.0030935816911222,1.067886124547094,1.012926703057881,1.0705872720099736,1.0631452987060503,1.0495805427882365,1.0656179445575433,1.0468553962841294,1.0477751424981965,1.0495431582736483,1.030522119689349,1.0020909212665858,0.9976932452586077,0.9630327833023761,0.9387034453396127,0.9184130512094255,0.9318557528304117,0.953591241672393,0.96081682183653,0.9470833001200966,0.9481776264608859,0.9611476154683767,1.3309274178315256,1.0601579964392405,0.04118926758520665,0.04353698332124713,-0.015591007976794802,-0.04160623640319061
69,2024-10-21,3021,兆威机电,107.59,0.03810763082070819,0.010781671159029617,-0.0292,359451802.83,0.9889539599999999,0.9967702960764142,1.0262146912684524,0.9457001853124382,1.036595855999684,1.0179401989154233,1.0476960771224122,1.0454647987869639,1.0243332579042985,1.055280332345443,1.0415703413236774,1.0342915978016252,1.0401926450837224,1.0197088802627936,0.9994125947100428,0.955028081731413,0.9270930328267285,0.9244862975335384,0.899684770814539,0.9360067634102341,0.9417917064111528,0.9329491393184051,0.931801714501449,0.9372898216034848,0.9494448678240875,1.0910142152832962,0.7892332279081485,0.03241936982990984,0.019137466307277473,0.025374105400129965,-0.01728785203085792
70,2024-10-18,3021,兆威机电,107.95,0.023436776285317287,0.06039833256137097,0.0187,496171553.61,1.03357302,0.9991318243839707,1.0228320305638179,1.088899533521058,1.0328586439106864,1.0916538330148815,1.084065419725445,1.070233742309935,1.0865867212503573,1.0674549715319577,1.068392816120846,1.0701956221587687,1.0508002956670852,1.021809640213891,1.0173254286078126,0.9819829328227196,0.9571748524950864,0.9364851926189552,0.9501924140050957,0.9723556045521435,0.9797233666096239,0.9657196024938872,0.9668354625229804,0.9800606694578674,0.9436746528259808,1.274152408145903,1.060319352847058,0.0363131079203335,0.026577119036591143,0.021954608615099458,-0.020565076424270523
71,2024-10-17,3021,兆威机电,102.08,0.03360109717868345,0.010286050156739784,0.0146,282474638.66,1.0079036399999999,1.037676911944872,0.9562631058299601,1.0481740282426129,1.0293099983293694,1.059398232373135,1.0571420319576494,1.0357744640653428,1.0670671993117282,1.05320407567171,1.0458440328219376,1.0518109913668,1.0310984348177277,1.0105754515711154,0.9656951894215713,0.9374481222833958,0.9348122712745276,0.9097337259406282,0.9464614140482678,0.9523109714947224,0.9433696380753711,0.9422093971911989,0.9477588032545872,0.960049614265246,0.9752632516886153,0.7555706257042482,0.6245370893210439,-5.877742946708687e-05,-0.0175940438871474,0.08072100313479624,0.035756269592476464
72,2024-10-16,3021,兆威机电,100.94,0.022785813354467974,0.021101644541311627,-0.006599999999999999,157743555.4,0.96667754,0.9896079045908319,1.053529370881854,0.9993088286212098,1.0561942038839998,1.0488522811145409,1.0354698909516185,1.051291684500779,1.0327813815534366,1.0336887626196416,1.0354330090376862,1.0166676909456145,0.9886187240199933,0.9842801707496318,0.9500856870496868,0.926083434816329,0.9060658265044063,0.9193278032790521,0.9407710783241454,0.9478995171619553,0.9343506301024451,0.9354302442250092,0.948225863575529,0.9130217551789237,0.9562309114723384,0.3863683594236633,0.34749983245005395,-0.019476916980384326,-0.017218149395680598,0.09292649098474337,0.011293837923519012
73,2024-10-15,3021,兆威机电,101.95,0.04541441883276111,0.0,-0.0269,351487135.94,1.0295398,0.948764413461152,1.0399546014563583,1.0212384968957642,1.0510907891682333,1.0488522811145413,1.0276522704743312,1.0586996186577204,1.0449452049520427,1.0376428770729884,1.0435630447438407,1.023012909069093,1.0026508601269815,0.9581225338382261,0.9300969706621912,0.927481789106871,0.9025999012570568,0.9390395832366155,0.9448432704288303,0.9359720519268798,0.9348209092599358,0.9403267987548761,0.9525212293759014,0.9676155665918771,0.9570009786448546,0.6587249477271098,0.7730245175917791,-0.03244727807748903,0.010083374203040762,0.0820990681706717,-0.009906817067189877
74,2024-10-14,3021,兆威机电,107.23,0.0054089340669588575,0.11526625011657185,0.05800000000000001,659188280.8,1.0237208,1.0898457109925759,1.0337561257720025,1.0926024037798578,1.085007396690463,1.0711637005154981,1.087530889049909,1.068382515180229,1.0693211746904159,1.071125547240589,1.0517133675678598,1.0226975212644263,1.0182094131923576,0.9828362072524068,0.9580065704395376,0.9372989326972532,0.951018064699271,0.9732005135074778,0.980574677634442,0.9665587452279538,0.967675574861302,0.9809122735752492,0.9444946400419355,0.9891932644595616,0.9794237741572409,1.133750052121968,1.5132789079204032,0.002517952065653364,0.07604215238272868,0.0067145388417420016,-0.05865895738132987
75,2024-10-11,3021,兆威机电,98.23,0.07177033492822964,0.01486307645322211,-0.032400000000000005,418386566.66,0.9215422400000001,1.010115977504083,0.9919368798523032,1.0209326430782308,1.0187583628282668,0.9981666279189315,1.0283231582282883,1.0149633894212178,1.0078705816647286,1.0136208864813587,0.9936603801709198,0.9738825639639979,0.9306318549688183,0.9034104078950529,0.900870261748862,0.876702290923631,0.9120964369095935,0.9177336033330915,0.9091169199353729,0.9079988061267139,0.9133467193350623,0.9251912644619484,0.9398525113763229,0.929542479702926,0.9132339822364063,0.7656058606580867,1.1158649848058129,-0.08044385625572621,0.0191183956021582,0.09895144049679327,0.027588313142624443
76,2024-10-10,3021,兆威机电,106.18,0.0738368807685062,0.00254285176116039,-0.047599999999999996,454556694.32,1.0645927199999998,1.0098027956177138,1.0672855370134688,1.0598665150600273,1.0463435934050556,1.0623315351704379,1.0436268513643847,1.0445437610434563,1.0463063241858412,1.0273439472636092,0.9990004318212802,0.9946163184262324,0.9600627507543139,0.9358084454663201,0.9155806277426943,0.9289818715212887,0.9506503272254289,0.9578536234043911,0.944162456431435,0.9452534078249675,0.9581833968551281,0.9226096021902997,0.9662725075621805,0.956729387697545,0.9321102530556782,0.8564699519855856,1.3320701602508898,0.004840836315690565,0.10931437182143529,0.009888867960067715,-0.07487285741194205
77,2024-10-09,3021,兆威机电,112.7,0.06202307009760421,0.08367346938775516,0.11779999999999999,784316832.79,1.0961146800000001,1.0763878602594528,1.107852248941113,1.1054928560065427,1.083147993215082,1.1158719737342568,1.101374788225896,1.093678116875824,1.0999179880038474,1.0782580950070393,1.056796445884019,1.0098634816444423,0.9803244698746016,0.977568062152921,0.951342491825042,0.9897500052841783,0.995867105704337,0.9865168198208396,0.9853035126493105,0.9911067335720415,1.003959693113957,1.0198691612620197,1.0086813597420408,0.9909843983238427,0.9530543515598702,1.5698752203684003,2.561674795091748,0.09094942324755989,0.18235137533274182,-0.04853593611357587,-0.12839396628216504
78,2024-10-08,3021,兆威机电,110.46,0.024352706862212675,0.08799565453557849,-0.019399999999999994,590666291.34,0.94853438,1.0025294339918733,0.9955605511373657,0.9828581144205604,0.9978760094944457,0.980306207020075,0.9811674844474386,0.9828231064606954,0.965011246050611,0.9383874349819714,0.934269321723553,0.9018122449252837,0.8790295367286751,0.8600290144222424,0.872617155902859,0.8929709074334351,0.8997371533823668,0.8868766794041528,0.8879014388009036,0.9000469182760596,0.8666315153745366,0.9076452331575032,0.8986811291528886,0.8755557271288481,0.8485236094760978,1.5717800452190958,2.505039158796999,0.12560202788339653,0.19404309252217997,0.020278833967046994,-0.11071881223972468
79,2024-09-30,3021,兆威机电,103.09,0.005432146667960057,0.0634397128722476,-0.03269999999999999,484462355.36,0.9820029600000001,1.0107083402451218,1.0085558346929016,0.9881703191997045,1.0180248418297406,1.0047988666896568,0.9977770910575015,1.003469808472821,0.9837092000328279,0.9641294521153745,0.9213118846692594,0.8943630513867414,0.8918483439642657,0.8679224073753324,0.9029620926928726,0.9085428047586563,0.900012414595925,0.8989054983273379,0.9041998539532756,0.9159257798772997,0.9304401992517969,0.9202334191364363,0.9040882458793844,0.8694841597777617,0.8610706136953548,1.6718146400022447,2.6504402968919023,0.11541371617033656,0.16575807546803759,0.09321951692695696,-0.04714327286836739
80,2024-09-27,3021,兆威机电,95.9,0.024713242961418042,0.05401459854014605,0.015200000000000005,339661817.94,1.0569247199999998,1.0495777191938638,1.036186073108452,1.052018809792056,1.0334957042042852,1.034403712860085,1.0361491656851651,1.017370868571586,0.9893025015940606,0.9849609475658152,0.9507428132708101,0.9267239598934465,0.9066925064142033,0.9199636558274873,0.9414217621014802,0.9485551313199283,0.9349968731804458,0.9360772340174992,0.9488817034508118,0.9136532461528032,0.9568922880344128,0.9474418092814817,0.9230616681799643,0.8945628407017759,0.8734441085060295,1.6698409010273856,2.382137778149138,0.09726798748696562,0.12556830031282587,0.17518248175182483,0.024296141814389882
81,2024-09-26,3021,兆威机电,90.1,0.002885682574916816,0.07735849056603773,0.041100000000000005,298915547.36,1.02923146,1.027039505759638,1.0062803875863109,1.0366820501536376,1.0232136842944515,1.0160632214973175,1.0218602686012486,1.0017375100710775,0.9817989266706227,0.9381966472578244,0.9107539262272095,0.9081931320902187,0.8838287079861067,0.919510561040338,0.9251935500873198,0.9165068245781305,0.9153796219996505,0.9207710065897109,0.9327118320267586,0.9474922552695736,0.937098416828027,0.9206573530892252,0.8854190824208531,0.8768513423781887,0.8478051856992136,1.969804854307419,2.538170032434768,0.07347391786903446,0.08278579356270814,0.25083240843507215,0.0643729189789124
82,2024-09-25,3021,兆威机电,83.38,0.04029743343727512,0.0003597985128328273,-0.0114,165266472.53,0.9930486999999999,0.9803783121928039,0.9953583163350139,0.9778328433876399,0.9786919477671835,0.9803433925598459,0.9625764724015408,0.9360198345952782,0.9319121115511568,0.8995369256486027,0.8768116994117107,0.8578591164129488,0.8704154973567911,0.8907178953118631,0.8974670696697569,0.8846390433373966,0.8856612172128013,0.8977760530104848,0.8644449589113624,0.9053551969476245,0.8964137098444265,0.873346654414483,0.8463827402028935,0.8264014380381126,0.8263881495029892,1.4658774985514251,1.7268911513373484,0.018373710721995642,0.01746222115615242,0.3516430798752699,0.0805948668745502
83,2024-09-24,3021,兆威机电,83.49,0.0,0.05102407473948965,0.004499999999999997,160605497.64,0.9978703,0.977700766731626,1.0072389840800606,0.9941531366466893,0.9872057559310493,0.9928381596509385,0.9732869126164074,0.9539146099076905,0.911550689732924,0.8848873762828913,0.8823993119003752,0.8587268678962716,0.8933953117215616,0.8989168967758913,0.8904768851295417,0.8893816965132901,0.8946199590417795,0.9062216501104218,0.9205822908576595,0.9104836504201173,0.8945095334427742,0.8602720737091083,0.8519476681933029,0.8237264586716126,0.8422705840979283,1.6766768647903436,1.8860134841183513,0.024242424242424086,0.02028985507246346,0.32303269852676975,-0.0013175230566534468
84,2024-09-23,3021,兆威机电,79.99,0.018752344043005378,0.005000625078134661,-0.0066,52599108.28,0.98724092,1.0023257835542345,0.9846776330180381,0.9855427510928553,0.9872057559310494,0.9693144680633898,0.9425719348862529,0.9384354579500047,0.9058336470795467,0.8829493451949644,0.863864094895798,0.8765083699890963,0.8969528838936731,0.9037493021940988,0.8908314802057509,0.8918608092561839,0.9040604484054858,0.8704960380204539,0.9116926460380286,0.902688568893375,0.8794600450254686,0.8523073845249417,0.8321862140679632,0.8321728325136413,0.8331309630260836,0.6940213700693942,0.686670862550898,-0.010276284535567158,-0.021290161270158987,0.28878609826228296,0.04238029753719208
85,2024-09-20,3021,兆威机电,80.44,0.026230730979612128,0.00783192441571352,-0.006200000000000001,81357436.34,0.97978742,1.0093886791500464,0.9962749033082648,0.9893126951779699,0.9949571198290383,0.9753641456373714,0.9559504976826052,0.9134961625102219,0.8867759430087169,0.8842825684864809,0.8605596016799694,0.8953020364686288,0.9008354059399215,0.8923773812383651,0.8912798552209542,0.8965292974866368,0.9081557494099401,0.9225470392872296,0.9124268458737747,0.8964186362123155,0.8621081053410531,0.8537659335018819,0.825484492996347,0.8440681961352375,0.8199639043191083,0.9950244356931502,1.0162126751132032,-0.0087518647439086,-0.02028841372451523,0.19219293883639987,-0.0055942317255097684
86,2024-09-19,3021,兆威机电,81.94,0.020746887966805013,0.020746887966805013,-0.014100000000000001,103883230.2,1.01527982,0.9974035851532959,0.9982798839951399,0.9999643814713934,0.9818418669916861,0.9547537139022285,0.9505637772287687,0.9175406212695749,0.8943605631692864,0.8750286555137908,0.8878363449411075,0.9085450832950412,0.915429338356537,0.9023445667200979,0.9033871987966058,0.9157445058147364,0.8817463097259521,0.923475341802109,0.9143548961618964,0.89082616736092,0.863322586471539,0.8429413704488296,0.8429278159515929,0.8438983293217663,0.8294523173797542,1.2398422962209426,1.2135730288593984,0.001684159140834821,-0.00467415181840383,0.09958506224066377,-0.023797900903099856
87,2024-09-18,3021,兆威机电,81.47,0.009942310052780193,0.0290904627470235,0.0298,80494650.35,1.03021192,1.016827612777744,1.009721777381026,1.0154826440096958,0.9954854754487166,0.9756713325453854,0.9323411832642452,0.9050697374831745,0.9025249257502009,0.8783125646581269,0.9137717204703738,0.9194192409001551,0.9107867308996119,0.9096665634071461,0.9150242993389697,0.9268905998098447,0.9415787756156632,0.9312498070997631,0.9149113551716305,0.879893013263074,0.8713787461180936,0.842513872035984,0.8614809487299169,0.8368793960623706,0.8586459429128483,1.023309322247908,0.9410044997500385,-0.006505462133300615,-0.014704799312630334,0.02479440284767387,-0.0181661961458206
