,index,Datetime,code,name,bankuai,expext
280,4850,2025-01-27,2335,科华数据,电源设备,7.7919393
281,1644,2025-01-27,688062,迈威生物-U,生物制品,7.7885256
282,759,2025-01-27,300289,利德曼,医疗器械,7.7863083
283,508,2025-01-27,1366,播恩集团,农牧饲渔,7.785049
284,2042,2025-01-27,600255,鑫科材料,有色金属,7.7836037
285,2337,2025-01-27,2495,佳隆股份,食品饮料,7.7815876
286,472,2025-01-27,600751,海航科技,航运港口,7.771607
287,1573,2025-01-27,2047,宝鹰股份,装修装饰,7.7711434
288,2319,2025-01-27,300106,西部牧业,食品饮料,7.763232
289,3525,2025-01-27,2190,成飞集成,汽车零部件,7.7428102
290,480,2025-01-27,603291,联合水务,公用事业,7.724008
291,1073,2025-01-27,300901,中胤时尚,纺织服装,7.723823
292,984,2025-01-27,300255,常山药业,化学制药,7.7176914
293,1495,2025-01-27,2188,中天服务,房地产服务,7.7168016
294,2356,2025-01-27,603719,良品铺子,食品饮料,7.6982126
295,4026,2025-01-27,301325,曼恩斯特,电池,7.695964
296,1294,2025-01-27,300989,蕾奥规划,工程咨询服务,7.6754646
297,2053,2025-01-27,600653,申华控股,汽车服务,7.6699986
298,4701,2025-01-27,301486,致尚科技,消费电子,7.6647997
299,2326,2025-01-27,300829,金丹科技,食品饮料,7.6596246
300,1202,2025-01-27,300123,亚光科技,船舶制造,7.6564255
301,2733,2025-01-27,2723,小崧股份,家电行业,7.636225
302,1897,2025-01-27,300437,清水源,化学制品,7.628353
303,2072,2025-01-27,601515,东峰集团,包装材料,7.6245146
304,3923,2025-01-27,600666,奥瑞德,光学光电子,7.602395
305,967,2025-01-27,300583,赛托生物,化学制药,7.5974984
306,3301,2025-01-27,2358,森源电气,电网设备,7.585059
307,4820,2025-01-27,300814,中富电路,电子元件,7.575348
308,2278,2025-01-27,605338,巴比食品,食品饮料,7.574479
309,1506,2025-01-27,608,阳光股份,房地产服务,7.573557
310,1077,2025-01-27,603665,康隆达,纺织服装,7.5627074
311,4900,2025-01-27,2446,盛路通信,通信设备,7.550247
312,2926,2025-01-27,688244,永信至诚,软件开发,7.5501485
313,4119,2025-01-27,300748,金力永磁,小金属,7.5328827
314,4349,2025-01-27,2164,宁波东力,通用设备,7.5095654
315,1226,2025-01-27,300147,香雪制药,中药,7.5047746
316,1507,2025-01-27,56,皇庭国际,房地产服务,7.503299
317,2250,2025-01-27,300245,天玑科技,互联网服务,7.5004935
318,4449,2025-01-27,301611,珂玛科技,非金属材料,7.4938626
319,2246,2025-01-27,300290,荣科科技,互联网服务,7.492733
320,2203,2025-01-27,300044,赛为智能,互联网服务,7.4851794
321,1503,2025-01-27,2575,群兴玩具,房地产服务,7.4840026
322,2923,2025-01-27,301556,托普云农,软件开发,7.4815216
323,3486,2025-01-27,600698,湖南天雁,汽车零部件,7.477531
324,4177,2025-01-27,300763,锦浪科技,光伏设备,7.473025
325,2887,2025-01-27,300581,晨曦航空,航天航空,7.4721427
326,4332,2025-01-27,300278,华昌达,通用设备,7.4645476
327,3799,2025-01-27,603895,天永智能,专用设备,7.4643044
328,4121,2025-01-27,300224,正海磁材,小金属,7.444629
329,1345,2025-01-27,681,视觉中国,文化传媒,7.4351416
330,3968,2025-01-27,301210,金杨股份,电池,7.4333863
331,2496,2025-01-27,6,深振业Ａ,房地产开发,7.4295597
332,3589,2025-01-27,603166,福达股份,汽车零部件,7.428828
333,4189,2025-01-27,688390,固德威,光伏设备,7.4225187
334,2596,2025-01-27,603221,爱丽家居,塑料制品,7.4154334
335,1265,2025-01-27,605199,葫芦娃,中药,7.4151096
336,3951,2025-01-27,688205,德科立,光学光电子,7.404049
337,3398,2025-01-27,603922,金鸿顺,汽车零部件,7.4032145
338,3386,2025-01-27,688288,鸿泉物联,计算机设备,7.3927584
339,1380,2025-01-27,665,湖北广电,文化传媒,7.386586
340,1720,2025-01-27,600889,南京化纤,化纤行业,7.3831363
341,1642,2025-01-27,518,四环生物,生物制品,7.349308
342,504,2025-01-27,702,正虹科技,农牧饲渔,7.347949
343,2775,2025-01-27,2811,郑中设计,专业服务,7.3469667
344,1436,2025-01-27,1330,博纳影业,文化传媒,7.341908
345,4886,2025-01-27,688311,盟升电子,通信设备,7.3325067
346,377,2025-01-27,300198,纳川股份,装修建材,7.32799
347,2238,2025-01-27,300231,银信科技,互联网服务,7.3207574
348,3093,2025-01-27,2356,赫美集团,贸易行业,7.312648
349,3044,2025-01-27,300098,高新兴,软件开发,7.3065743
350,4015,2025-01-27,301487,盟固利,电池,7.3024645
351,3173,2025-01-27,564,供销大集,商业百货,7.3009787
352,3544,2025-01-27,300473,德尔股份,汽车零部件,7.3004246
353,386,2025-01-27,301010,晶雪节能,装修建材,7.291803
354,1675,2025-01-27,300157,新锦动力,采掘行业,7.283954
355,102,2025-01-27,600397,安源煤业,煤炭行业,7.2837353
356,3617,2025-01-27,300655,晶瑞电材,电子化学品,7.2828574
357,4697,2025-01-27,2577,雷柏科技,消费电子,7.2789474
358,2232,2025-01-27,688258,卓易信息,互联网服务,7.272263
359,3180,2025-01-27,2256,兆新股份,电网设备,7.270776
360,4621,2025-01-27,301326,捷邦科技,消费电子,7.2673903
361,3375,2025-01-27,300155,安居宝,计算机设备,7.2551937
362,2776,2025-01-27,603129,春风动力,交运设备,7.2393923
363,4797,2025-01-27,300903,科翔股份,电子元件,7.2317066
364,3184,2025-01-27,2346,柘中股份,电网设备,7.23156
365,4808,2025-01-27,300474,景嘉微,电子元件,7.2286725
366,2351,2025-01-27,300898,熊猫乳品,食品饮料,7.191187
367,2429,2025-01-27,600708,光明地产,房地产开发,7.1774335
368,4796,2025-01-27,600601,方正科技,电子元件,7.162608
369,1729,2025-01-27,632,三木集团,综合行业,7.162325
370,4351,2025-01-27,603269,海鸥股份,通用设备,7.1608067
371,2348,2025-01-27,300094,国联水产,食品饮料,7.1569295
372,3185,2025-01-27,720,新能泰山,电网设备,7.156797
373,4736,2025-01-27,688629,华丰科技,电子元件,7.1548223
374,2435,2025-01-27,31,大悦城,房地产开发,7.1539626
375,4372,2025-01-27,603915,国茂股份,通用设备,7.1365776
376,4331,2025-01-27,2931,锋龙股份,通用设备,7.133432
377,2414,2025-01-27,796,凯撒旅业,旅游酒店,7.121642
378,1274,2025-01-27,3013,地铁设计,工程咨询服务,7.112494
379,2159,2025-01-27,301396,宏景科技,互联网服务,7.1073904
380,3167,2025-01-27,605136,丽人丽妆,商业百货,7.102996
381,4341,2025-01-27,688433,华曙高科,通用设备,7.1005507
382,1425,2025-01-27,300805,电声股份,文化传媒,7.094084
383,2212,2025-01-27,688228,开普云,互联网服务,7.092528
384,992,2025-01-27,2098,浔兴股份,纺织服装,7.08933
385,3825,2025-01-27,300875,捷强装备,专用设备,7.087572
386,4084,2025-01-27,300007,汉威科技,仪器仪表,7.082242
387,4268,2025-01-27,2514,宝馨科技,通用设备,7.077305
388,3043,2025-01-27,688058,宝兰德,软件开发,7.0690928
389,1732,2025-01-27,803,山高环能,综合行业,7.041894
390,1114,2025-01-27,68,华控赛格,环保行业,7.021147
391,3659,2025-01-27,688700,东威科技,专用设备,7.0198298
392,3246,2025-01-27,300510,金冠股份,电网设备,7.018921
393,3583,2025-01-27,678,襄阳轴承,汽车零部件,7.01859
394,3636,2025-01-27,300472,新元科技,专用设备,7.010171
395,4598,2025-01-27,688521,芯原股份,半导体,7.009582
396,1736,2025-01-27,833,粤桂股份,综合行业,7.0084424
397,2925,2025-01-27,300605,恒锋信息,软件开发,7.006411
398,4310,2025-01-27,300420,五洋自控,通用设备,7.0039287
399,665,2025-01-27,2103,广博股份,家用轻工,6.9990396
400,1975,2025-01-27,2917,金奥博,化学制品,6.989463
401,3845,2025-01-27,2611,东方精工,专用设备,6.980367
402,4958,2025-01-27,301502,华阳智能,电机,6.9760127
403,2140,2025-01-27,688787,海天瑞声,互联网服务,6.972447
404,3036,2025-01-27,2298,中电兴发,软件开发,6.954025
405,4816,2025-01-27,301251,威尔高,电子元件,6.953308
406,4318,2025-01-27,301268,铭利达,通用设备,6.953016
407,4335,2025-01-27,301399,英特科技,通用设备,6.950846
408,2533,2025-01-27,929,兰州黄河,酿酒行业,6.9418116
409,3851,2025-01-27,600579,中化装备,专用设备,6.9413915
410,4688,2025-01-27,300956,英力股份,消费电子,6.9394274
411,3785,2025-01-27,603012,创力集团,专用设备,6.9393916
412,3178,2025-01-27,600865,百大集团,商业百货,6.9361553
413,3817,2025-01-27,300382,斯莱克,专用设备,6.920151
414,2229,2025-01-27,300464,星徽股份,互联网服务,6.9188013
415,4578,2025-01-27,688037,芯源微,半导体,6.9173975
416,4445,2025-01-27,688733,壹石通,非金属材料,6.912059
417,2248,2025-01-27,301380,挖金客,互联网服务,6.900382
418,3998,2025-01-27,600847,万里股份,电池,6.8986325
419,4495,2025-01-27,670,盈方微,半导体,6.896129
420,2172,2025-01-27,300442,润泽科技,互联网服务,6.8933725
421,4599,2025-01-27,688256,寒武纪-U,半导体,6.889652
422,4184,2025-01-27,688598,金博股份,光伏设备,6.889385
423,578,2025-01-27,603499,翔港科技,造纸印刷,6.8864675
424,4912,2025-01-27,300710,万隆光电,通信设备,6.880674
425,4025,2025-01-27,688184,帕瓦股份,电池,6.879669
426,3345,2025-01-27,300359,全通教育,教育,6.871018
427,2819,2025-01-27,600679,上海凤凰,交运设备,6.859189
428,1188,2025-01-27,300961,深水海纳,环保行业,6.854901
429,569,2025-01-27,2086,东方海洋,农牧饲渔,6.8545966
430,4456,2025-01-27,603893,瑞芯微,半导体,6.853697
431,4787,2025-01-27,301577,美信科技,电子元件,6.839244
432,3846,2025-01-27,688022,瀚川智能,专用设备,6.832786
433,3859,2025-01-27,300808,久量股份,光学光电子,6.8319006
434,577,2025-01-27,600793,宜宾纸业,造纸印刷,6.831023
435,3440,2025-01-27,2355,兴民智通,汽车零部件,6.829944
436,3948,2025-01-27,300708,聚灿光电,光学光电子,6.829582
437,2415,2025-01-27,605108,同庆楼,旅游酒店,6.8274393
438,4343,2025-01-27,2520,日发精机,通用设备,6.8246884
439,4554,2025-01-27,300042,朗科科技,半导体,6.822708
440,4679,2025-01-27,603629,利通电子,消费电子,6.8185806
441,3306,2025-01-27,301456,盘古智能,风电设备,6.8071365
442,1622,2025-01-27,301230,泓博医药,生物制品,6.804131
443,4081,2025-01-27,300667,必创科技,仪器仪表,6.80311
444,3299,2025-01-27,600973,宝胜股份,电网设备,6.803067
