,Datetime,code,name,bankuai,optimistic,pessimistic
1144,2025-01-27,SH.KC_688798,艾为电子,半导体,4.578094,-3.3360846
1145,2025-01-27,SH.KC_301489,思泉新材,消费电子,4.576756,-2.4131808
1146,2025-01-27,SH.KC_300415,伊之密,专用设备,4.576692,-2.5972471
1147,2025-01-27,SH.KC_301005,超捷股份,汽车零部件,4.575752,-2.4147651
1148,2025-01-27,SH.KC_688498,源杰科技,半导体,4.5756803,-3.177344
1149,2025-01-27,SZ.ZB_000058,深 赛 格,商业百货,4.5664163,-2.2331243
1150,2025-01-27,SH.ZB_600989,宝丰能源,化学原料,4.565349,-2.744072
1151,2025-01-27,SH.KC_300247,融捷健康,家电行业,4.565069,-2.5776637
1152,2025-01-27,SH.ZB_603232,格尔软件,软件开发,4.5640426,-2.7002728
1153,2025-01-27,SH.KC_688281,华秦科技,非金属材料,4.5636373,-1.9472934
1154,2025-01-27,SZ.ZB_003037,三和管桩,水泥建材,4.561371,-1.4147424
1155,2025-01-27,SH.KC_300491,通合科技,电源设备,4.55848,-3.3601463
1156,2025-01-27,SH.KC_688698,伟创电气,专用设备,4.557398,-3.6797285
1157,2025-01-27,SH.ZB_603308,应流股份,通用设备,4.556057,-5.1887407
1158,2025-01-27,SH.ZB_600536,中国软件,软件开发,4.552184,-2.5628793
1159,2025-01-27,SZ.ZB_000536,华映科技,光学光电子,4.5493097,-1.9310123
1160,2025-01-27,SH.KC_688386,泛亚微透,塑料制品,4.548007,-2.9659886
1161,2025-01-27,SH.ZB_600199,金种子酒,酿酒行业,4.54731,-1.7455673
1162,2025-01-27,SH.KC_301085,亚康股份,互联网服务,4.546498,-3.2940645
1163,2025-01-27,SH.ZB_600218,全柴动力,汽车零部件,4.545878,-2.4192903
1164,2025-01-27,SH.KC_300542,新晨科技,软件开发,4.545097,-2.6755805
1165,2025-01-27,SH.KC_300674,宇信科技,互联网服务,4.541731,-3.4640715
1166,2025-01-27,SH.ZB_600129,太极集团,中药,4.5415206,-1.2512227
1167,2025-01-27,SH.KC_300693,盛弘股份,电源设备,4.5407863,-4.175389
1168,2025-01-27,SH.KC_301013,利和兴,专用设备,4.53607,-2.7896051
1169,2025-01-27,SZ.ZB_002857,三晖电气,电网设备,4.5303526,-2.016313
1170,2025-01-27,SH.KC_688519,南亚新材,电子元件,4.5296593,-2.812559
1171,2025-01-27,SH.KC_688041,海光信息,半导体,4.52946,-1.7204292
1172,2025-01-27,SZ.ZB_002791,坚朗五金,装修建材,4.528157,-3.155376
1173,2025-01-27,SZ.ZB_000514,渝 开 发,房地产开发,4.5256095,-2.2815702
1174,2025-01-27,SH.KC_301571,国科天成,电子元件,4.5255437,-2.0134768
1175,2025-01-27,SH.KC_300026,红日药业,中药,4.5228777,-1.9673496
1176,2025-01-27,SH.ZB_603031,安孚科技,电池,4.521412,-3.0705311
1177,2025-01-27,SZ.ZB_002269,美邦服饰,纺织服装,4.5174403,-2.097395
1178,2025-01-27,SH.ZB_603330,天洋新材,光伏设备,4.512897,-2.3977683
1179,2025-01-27,SH.KC_688670,金迪克,化学制药,4.5111985,-2.3272202
1180,2025-01-27,SH.KC_300124,汇川技术,电子元件,4.5094624,-2.95357
1181,2025-01-27,SH.ZB_601798,蓝科高新,专用设备,4.508023,-1.6983237
1182,2025-01-27,SH.KC_688539,高华科技,电子元件,4.5062838,-2.5095794
1183,2025-01-27,SH.KC_688567,孚能科技,电池,4.5057592,-2.144076
1184,2025-01-27,SH.ZB_603929,亚翔集成,装修装饰,4.504016,-2.5958688
1185,2025-01-27,SZ.ZB_000415,渤海租赁,多元金融,4.50118,-2.531269
1186,2025-01-27,SH.KC_688652,京仪装备,半导体,4.5011134,-2.4412594
1187,2025-01-27,SH.KC_301205,联特科技,光学光电子,4.5007215,-3.670185
1188,2025-01-27,SH.KC_300350,华鹏飞,物流行业,4.4990616,-2.3234415
1189,2025-01-27,SH.KC_300689,澄天伟业,通信设备,4.4963493,-2.6139681
1190,2025-01-27,SZ.ZB_003029,吉大正元,软件开发,4.496324,-2.6584444
1191,2025-01-27,SH.KC_300599,雄塑科技,装修建材,4.4940176,-2.4872456
1192,2025-01-27,SZ.ZB_002377,国创高新,化学制品,4.488641,-2.520744
1193,2025-01-27,SH.ZB_600239,云南城投,房地产服务,4.485953,-2.3758242
1194,2025-01-27,SZ.ZB_001283,豪鹏科技,电池,4.4843225,-2.8878038
1195,2025-01-27,SH.ZB_603085,天成自控,汽车零部件,4.482885,-1.8212512
1196,2025-01-27,SH.KC_300411,金盾股份,专用设备,4.480468,-2.389558
1197,2025-01-27,SH.ZB_600530,交大昂立,食品饮料,4.479249,-2.859294
1198,2025-01-27,SZ.ZB_001207,联科科技,橡胶制品,4.4777827,-2.940094
1199,2025-01-27,SH.KC_301049,超越科技,环保行业,4.4754653,-1.9767553
1200,2025-01-27,SH.KC_301596,瑞迪智驱,通用设备,4.472083,-3.018273
1201,2025-01-27,SH.KC_300128,锦富技术,光学光电子,4.471098,-2.1762
1202,2025-01-27,SH.ZB_603776,永安行,专业服务,4.46953,-2.4073696
1203,2025-01-27,SZ.ZB_000592,平潭发展,农牧饲渔,4.467493,-2.615695
1204,2025-01-27,SH.KC_688028,沃尔德,通用设备,4.462987,-3.0037415
1205,2025-01-27,SH.KC_300938,信测标准,专业服务,4.461829,-3.8045607
1206,2025-01-27,SH.KC_688001,华兴源创,专用设备,4.461518,-3.3043358
1207,2025-01-27,SZ.ZB_002797,第一创业,证券,4.460837,-2.9605172
1208,2025-01-27,SZ.ZB_000099,中信海直,航空机场,4.4605093,-2.7950454
1209,2025-01-27,SH.KC_300975,商络电子,贸易行业,4.459387,-2.191347
1210,2025-01-27,SH.KC_688253,英诺特,生物制品,4.4589562,-1.3446642
1211,2025-01-27,SZ.ZB_000838,财信发展,房地产开发,4.4575663,-2.369132
1212,2025-01-27,SZ.ZB_002835,同为股份,计算机设备,4.4560013,-3.1440146
1213,2025-01-27,SH.KC_300277,海联讯,互联网服务,4.4555397,-3.597451
1214,2025-01-27,SZ.ZB_000935,四川双马,水泥建材,4.4543343,-2.5439765
1215,2025-01-27,SZ.ZB_002715,登云股份,汽车零部件,4.4532657,-2.0720942
1216,2025-01-27,SH.KC_300738,奥飞数据,互联网服务,4.4499874,-3.6939394
1217,2025-01-27,SH.KC_300878,维康药业,中药,4.4498177,-1.8919815
1218,2025-01-27,SH.KC_301091,深城交,工程咨询服务,4.448716,-2.3632216
1219,2025-01-27,SH.KC_300471,厚普股份,专用设备,4.4476433,-1.7656678
1220,2025-01-27,SH.ZB_603813,原尚股份,物流行业,4.446955,-0.48267096
1221,2025-01-27,SH.KC_300758,七彩化学,化学制品,4.445709,-3.2592244
1222,2025-01-27,SH.KC_688368,晶丰明源,半导体,4.4413433,-2.3053455
1223,2025-01-27,SH.KC_688621,阳光诺和,医疗服务,4.438011,-2.2129028
1224,2025-01-27,SZ.ZB_000680,山推股份,工程机械,4.436225,-2.3215404
1225,2025-01-27,SH.KC_300621,维业股份,装修装饰,4.4326963,-2.4859698
1226,2025-01-27,SZ.ZB_002625,光启技术,航天航空,4.432164,-1.9204252
1227,2025-01-27,SH.KC_301128,强瑞技术,专用设备,4.4317336,-2.9255118
1228,2025-01-27,SZ.ZB_002631,德尔未来,装修建材,4.427448,-1.8293132
1229,2025-01-27,SH.ZB_603344,星德胜,电机,4.4260635,-2.636167
1230,2025-01-27,SH.KC_301586,佳力奇,航天航空,4.423708,-2.0567298
1231,2025-01-27,SH.KC_300162,雷曼光电,光学光电子,4.421836,-2.1906567
1232,2025-01-27,SZ.ZB_002178,延华智能,软件开发,4.4210167,-2.220187
1233,2025-01-27,SH.ZB_600619,海立股份,家电行业,4.42007,-2.7433646
1234,2025-01-27,SH.ZB_600193,创兴资源,装修装饰,4.419373,-0.828696
1235,2025-01-27,SH.ZB_601908,京运通,光伏设备,4.413393,-1.8206497
1236,2025-01-27,SH.KC_688378,奥来德,专用设备,4.4125752,-2.2884364
1237,2025-01-27,SH.KC_688522,纳睿雷达,计算机设备,4.410133,-2.5074244
1238,2025-01-27,SH.KC_300448,浩云科技,互联网服务,4.410058,-3.0392334
1239,2025-01-27,SZ.ZB_002471,中超控股,电网设备,4.407047,-2.0628266
1240,2025-01-27,SH.KC_300341,麦克奥迪,电网设备,4.406537,-2.0770476
1241,2025-01-27,SH.KC_301198,喜悦智行,塑料制品,4.406473,-2.4561298
1242,2025-01-27,SH.KC_301153,中科江南,软件开发,4.4063926,-3.0520294
1243,2025-01-27,SZ.ZB_002630,华西能源,电源设备,4.405558,-2.8842692
1244,2025-01-27,SH.KC_688409,富创精密,半导体,4.404174,-2.3333929
1245,2025-01-27,SH.ZB_600302,标准股份,专用设备,4.40353,-2.5032547
1246,2025-01-27,SZ.ZB_002642,荣联科技,互联网服务,4.401897,-2.995439
1247,2025-01-27,SH.KC_688559,海目星,专用设备,4.400538,-1.4796851
1248,2025-01-27,SZ.ZB_002896,中大力德,通用设备,4.4001775,-5.3861394
1249,2025-01-27,SH.KC_301041,金百泽,电子元件,4.3997884,-2.3816738
1250,2025-01-27,SZ.ZB_002633,申科股份,通用设备,4.399559,-2.7784896
1251,2025-01-27,SH.KC_688518,联赢激光,专用设备,4.3982687,-2.7597883
1252,2025-01-27,SH.ZB_600731,湖南海利,农药兽药,4.396147,-2.8147197
1253,2025-01-27,SZ.ZB_002436,兴森科技,电子元件,4.394272,-2.54436
1254,2025-01-27,SH.ZB_603336,宏辉果蔬,农牧饲渔,4.3939204,-2.9235048
1255,2025-01-27,SH.KC_301526,国际复材,玻璃玻纤,4.3914614,-2.1055877
1256,2025-01-27,SH.KC_300430,诚益通,通用设备,4.3902354,-2.4319522
1257,2025-01-27,SH.KC_300790,宇瞳光学,光学光电子,4.390225,-3.6000066
1258,2025-01-27,SH.ZB_603728,鸣志电器,电机,4.3897047,-3.5682037
1259,2025-01-27,SH.KC_300635,中达安,工程咨询服务,4.389481,-2.439948
1260,2025-01-27,SH.KC_300310,宜通世纪,通信服务,4.3894334,-2.6907797
1261,2025-01-27,SH.KC_688719,爱科赛博,电源设备,4.387945,-2.5031967
1262,2025-01-27,SH.KC_300308,中际旭创,通信设备,4.3836727,-2.7412298
1263,2025-01-27,SH.ZB_603089,正裕工业,汽车零部件,4.3828382,-3.6565402
1264,2025-01-27,SH.ZB_600363,联创光电,光学光电子,4.3805747,-3.1357832
1265,2025-01-27,SH.KC_300395,菲利华,非金属材料,4.380481,-2.0871048
1266,2025-01-27,SZ.ZB_002513,蓝丰生化,农药兽药,4.377593,-1.9288268
1267,2025-01-27,SZ.ZB_002767,先锋电子,仪器仪表,4.3775635,-2.1984603
1268,2025-01-27,SH.ZB_600759,洲际油气,石油行业,4.376821,-1.9424505
1269,2025-01-27,SZ.ZB_002390,信邦制药,中药,4.374798,-2.6481116
1270,2025-01-27,SH.KC_688063,派能科技,电池,4.3740554,-2.2984111
1271,2025-01-27,SZ.ZB_001298,好上好,电子元件,4.373531,-1.9537939
1272,2025-01-27,SH.KC_301038,深水规院,工程建设,4.372455,-2.3286018
1273,2025-01-27,SH.KC_300637,扬帆新材,电子化学品,4.3721795,-2.6325953
1274,2025-01-27,SH.KC_301297,富乐德,半导体,4.372108,-2.264175
1275,2025-01-27,SH.KC_300887,谱尼测试,专业服务,4.3711333,-2.7476206
1276,2025-01-27,SH.KC_300384,三联虹普,专业服务,4.370467,-3.0501282
1277,2025-01-27,SH.ZB_601011,宝泰隆,煤炭行业,4.3702917,-2.3279753
1278,2025-01-27,SH.ZB_600084,中信尼雅,酿酒行业,4.370125,-2.0206761
1279,2025-01-27,SH.KC_300115,长盈精密,消费电子,4.3701067,-3.8556342
1280,2025-01-27,SH.ZB_603668,天马科技,农牧饲渔,4.369846,-3.3852227
1281,2025-01-27,SZ.ZB_002506,协鑫集成,光伏设备,4.369169,-2.289339
1282,2025-01-27,SZ.ZB_002148,北纬科技,通信服务,4.3680234,-3.960408
1283,2025-01-27,SZ.ZB_000014,沙河股份,房地产开发,4.3658733,-2.2553174
1284,2025-01-27,SH.KC_688668,鼎通科技,通信设备,4.364844,-4.0701966
1285,2025-01-27,SZ.ZB_002082,万邦德,化学制药,4.363692,-2.1659746
1286,2025-01-27,SH.KC_300711,广哈通信,通信设备,4.361457,-2.9955983
1287,2025-01-27,SZ.ZB_002281,光迅科技,通信设备,4.360108,-2.1005485
1288,2025-01-27,SH.KC_300594,朗进科技,交运设备,4.3571634,-2.4423437
1289,2025-01-27,SH.KC_301328,维峰电子,电子元件,4.3553963,-3.0573528
1290,2025-01-27,SH.ZB_600487,亨通光电,通信设备,4.354301,-2.2175896
1291,2025-01-27,SH.ZB_600538,国发股份,农药兽药,4.353052,-2.5275567
1292,2025-01-27,SH.ZB_600178,东安动力,汽车零部件,4.352215,-2.0094366
1293,2025-01-27,SZ.ZB_000893,亚钾国际,化肥行业,4.349367,-2.8420515
1294,2025-01-27,SH.ZB_603312,西典新能,电网设备,4.349254,-2.3260024
1295,2025-01-27,SH.KC_300219,鸿利智汇,光学光电子,4.347703,-2.210881
1296,2025-01-27,SH.KC_688549,中巨芯-U,电子化学品,4.3475313,-2.4319978
1297,2025-01-27,SZ.ZB_002979,雷赛智能,专用设备,4.3435426,-3.8160841
1298,2025-01-27,SH.ZB_603099,长白山,旅游酒店,4.3407946,-1.870916
1299,2025-01-27,SZ.ZB_000897,津滨发展,房地产开发,4.33988,-2.4574363
1300,2025-01-27,SH.KC_300355,蒙草生态,环保行业,4.3391914,-2.2634816
1301,2025-01-27,SH.ZB_601882,海天精工,通用设备,4.3369694,-2.194129
1302,2025-01-27,SH.KC_688027,国盾量子,通信设备,4.3365793,-2.433507
1303,2025-01-27,SH.ZB_600171,上海贝岭,半导体,4.33654,-2.494239
1304,2025-01-27,SH.KC_688496,清越科技,电子元件,4.335326,-2.2029877
1305,2025-01-27,SZ.ZB_002077,大港股份,半导体,4.3349595,-1.7041249
1306,2025-01-27,SH.KC_688383,新益昌,专用设备,4.334703,-2.2760181
1307,2025-01-27,SH.KC_300057,万顺新材,有色金属,4.3342605,-2.1890633
1308,2025-01-27,SH.KC_300030,阳普医疗,医疗器械,4.3341084,-2.4303942
1309,2025-01-27,SH.ZB_603596,伯特利,汽车零部件,4.33366,-2.229803
1310,2025-01-27,SH.KC_300267,尔康制药,化学制药,4.333295,-1.8179585
1311,2025-01-27,SZ.ZB_000039,中集集团,通用设备,4.33221,-1.6904894
1312,2025-01-27,SH.ZB_600110,诺德股份,电池,4.330677,-2.0146625
1313,2025-01-27,SH.KC_688016,心脉医疗,医疗器械,4.3263035,-1.9319184
1314,2025-01-27,SH.KC_300591,万里马,纺织服装,4.3257966,-2.0448449
1315,2025-01-27,SH.KC_300366,创意信息,软件开发,4.3251066,-2.8293102
1316,2025-01-27,SH.KC_688416,恒烁股份,半导体,4.32373,-3.0654953
1317,2025-01-27,SH.ZB_601828,美凯龙,商业百货,4.323651,-1.9817843
1318,2025-01-27,SH.KC_300835,龙磁科技,小金属,4.3226733,-4.4740915
1319,2025-01-27,SH.ZB_600280,中央商场,商业百货,4.3202653,-1.4188257
1320,2025-01-27,SH.ZB_605178,时空科技,装修装饰,4.317701,-3.5192564
1321,2025-01-27,SZ.ZB_002493,荣盛石化,化纤行业,4.3158174,-2.3684359
1322,2025-01-27,SZ.ZB_001208,华菱线缆,电网设备,4.31367,-3.781296
1323,2025-01-27,SH.KC_300107,建新股份,化学制品,4.3134956,-2.3452823
1324,2025-01-27,SH.KC_301591,肯特股份,塑料制品,4.3076487,-3.74201
1325,2025-01-27,SH.KC_300617,安靠智电,电网设备,4.307589,-2.6633701
1326,2025-01-27,SH.ZB_603877,太平鸟,纺织服装,4.305716,-2.3836474
1327,2025-01-27,SH.KC_300190,维尔利,环保行业,4.3053107,-1.6725723
1328,2025-01-27,SH.ZB_603116,红蜻蜓,纺织服装,4.3033957,-2.6763682
1329,2025-01-27,SH.KC_301150,中一科技,电池,4.303296,-2.1403115
1330,2025-01-27,SH.KC_301348,蓝箭电子,半导体,4.301837,-2.2426715
1331,2025-01-27,SH.KC_688660,电气风电,风电设备,4.2997108,-3.5684853
1332,2025-01-27,SH.KC_300394,天孚通信,通信设备,4.299219,-3.1514227
1333,2025-01-27,SH.KC_300932,三友联众,电网设备,4.2970953,-1.8881265
1334,2025-01-27,SZ.ZB_002225,濮耐股份,装修建材,4.294841,-2.8300884
1335,2025-01-27,SH.KC_688351,微电生理-U,医疗器械,4.294749,-2.574122
1336,2025-01-27,SH.KC_301202,朗威股份,通用设备,4.2911305,-3.9457984
1337,2025-01-27,SZ.ZB_002523,天桥起重,专用设备,4.288235,-2.142572
1338,2025-01-27,SH.KC_300881,盛德鑫泰,钢铁行业,4.286517,-2.2953417
1339,2025-01-27,SH.KC_301236,软通动力,软件开发,4.2851524,-2.72018
1340,2025-01-27,SZ.ZB_002342,巨力索具,通用设备,4.28465,-1.6689264
1341,2025-01-27,SH.KC_300992,泰福泵业,通用设备,4.282734,-2.337143
1342,2025-01-27,SH.KC_300673,佩蒂股份,农牧饲渔,4.2815475,-2.6155689
1343,2025-01-27,SZ.ZB_000062,深圳华强,电子元件,4.2793694,-1.9007936
1344,2025-01-27,SZ.ZB_001314,亿道信息,消费电子,4.278192,-2.7487152
1345,2025-01-27,SH.ZB_603082,北自科技,通用设备,4.278056,-3.8501463
1346,2025-01-27,SH.ZB_603350,安乃达,电机,4.277134,-1.887003
1347,2025-01-27,SH.KC_300691,联合光电,光学光电子,4.276657,-2.5575619
1348,2025-01-27,SH.ZB_603659,璞泰来,电池,4.2740836,-1.9105371
1349,2025-01-27,SH.ZB_600818,中路股份,交运设备,4.274069,-2.1943913
1350,2025-01-27,SH.KC_300354,东华测试,仪器仪表,4.272966,-3.716361
1351,2025-01-27,SH.ZB_603108,润达医疗,医疗服务,4.2697177,-2.8388636
1352,2025-01-27,SH.KC_300235,方直科技,软件开发,4.2688665,-2.9905872
1353,2025-01-27,SH.KC_688711,宏微科技,半导体,4.2687654,-2.1798997
1354,2025-01-27,SH.KC_300189,神农种业,农牧饲渔,4.265681,-2.06418
1355,2025-01-27,SH.ZB_605133,嵘泰股份,汽车零部件,4.2649584,-3.1198797
1356,2025-01-27,SH.KC_688091,上海谊众,化学制药,4.264909,-2.45914
1357,2025-01-27,SZ.ZB_003031,中瓷电子,通信设备,4.2645574,-2.559831
1358,2025-01-27,SH.KC_300478,杭州高新,塑料制品,4.260306,-2.6249437
1359,2025-01-27,SZ.ZB_002095,生 意 宝,互联网服务,4.2593718,-2.7768931
1360,2025-01-27,SH.KC_300552,万集科技,软件开发,4.25923,-2.2350929
1361,2025-01-27,SZ.ZB_002366,融发核电,电源设备,4.256843,-2.4725802
1362,2025-01-27,SH.KC_301213,观想科技,软件开发,4.2551665,-3.433415
1363,2025-01-27,SZ.ZB_002731,萃华珠宝,珠宝首饰,4.252538,-2.2982829
1364,2025-01-27,SH.KC_301365,矩阵股份,装修装饰,4.251443,-2.48197
1365,2025-01-15,SH.KC_688667,菱电电控,汽车零部件,4.2476892,-2.402792
1366,2025-01-27,SH.KC_300035,中科电气,非金属材料,4.2460575,-2.8051
1367,2025-01-27,SH.KC_300913,兆龙互连,通信设备,4.243429,-2.5568027
1368,2025-01-27,SH.ZB_603273,天元智能,专用设备,4.2433233,-2.8589134
1369,2025-01-27,SH.KC_300424,航新科技,航天航空,4.2432113,-1.9619275
1370,2025-01-27,SZ.ZB_000571,新大洲A,煤炭行业,4.2388453,-2.6745443
1371,2025-01-27,SH.ZB_603666,亿嘉和,专用设备,4.2365117,-3.9277573
1372,2025-01-27,SH.KC_300756,金马游乐,旅游酒店,4.236314,-2.953434
1373,2025-01-27,SH.KC_688166,博瑞医药,化学制药,4.233417,-2.7924728
1374,2025-01-27,SZ.ZB_002531,天顺风能,风电设备,4.2300105,-1.8515359
1375,2025-01-27,SH.ZB_600543,莫高股份,酿酒行业,4.226631,-2.7358298
1376,2025-01-27,SH.KC_301011,华立科技,专用设备,4.223813,-3.1430402
1377,2025-01-27,SH.ZB_600067,冠城新材,电网设备,4.223281,-2.0081222
1378,2025-01-27,SH.ZB_603270,金帝股份,通用设备,4.2231307,-2.964113
1379,2025-01-27,SH.KC_300434,金石亚药,化学制药,4.2229834,-2.2253375
1380,2025-01-27,SH.KC_301578,辰奕智能,消费电子,4.218267,-2.5282195
1381,2025-01-27,SH.KC_300529,健帆生物,医疗器械,4.2180104,-1.6683283
1382,2025-01-27,SH.ZB_600743,华远地产,房地产开发,4.213521,-1.9696126
1383,2025-01-27,SH.KC_688246,嘉和美康,医疗服务,4.2124896,-3.3646345
1384,2025-01-27,SH.KC_300337,银邦股份,有色金属,4.211153,-2.5243423
1385,2025-01-27,SH.KC_688385,复旦微电,半导体,4.2107716,-2.243458
1386,2025-01-27,SZ.ZB_000566,海南海药,化学制药,4.210301,-1.9941021
1387,2025-01-27,SH.KC_300879,大叶股份,专用设备,4.2091475,-3.137446
1388,2025-01-27,SH.KC_300176,鸿特科技,汽车零部件,4.2046204,-2.358805
1389,2025-01-27,SH.ZB_600791,京能置业,房地产开发,4.2045593,-2.534335
1390,2025-01-27,SH.ZB_600678,四川金顶,水泥建材,4.203065,-2.1783361
1391,2025-01-27,SZ.ZB_002694,顾地科技,装修建材,4.201965,-2.2402976
1392,2025-01-27,SZ.ZB_002182,宝武镁业,有色金属,4.201241,-2.5514727
1393,2025-01-27,SZ.ZB_002084,海鸥住工,装修装饰,4.200204,-2.4182477
1394,2025-01-27,SH.KC_300078,思创医惠,互联网服务,4.1971908,-2.7559023
1395,2025-01-27,SH.KC_300263,隆华科技,通用设备,4.19669,-2.344118
1396,2025-01-27,SH.KC_301119,正强股份,汽车零部件,4.1958065,-1.9020368
1397,2025-01-27,SZ.ZB_002421,达实智能,软件开发,4.1957483,-2.2686956
1398,2025-01-27,SZ.ZB_002246,北化股份,化学制品,4.1955156,-2.0699935
1399,2025-01-27,SH.KC_300862,蓝盾光电,仪器仪表,4.1945515,-2.2332644
1400,2025-01-27,SH.ZB_603983,丸美生物,美容护理,4.1944685,-2.2676911
1401,2025-01-27,SZ.ZB_000936,华西股份,化纤行业,4.1943774,-2.6702633
1402,2025-01-27,SH.ZB_603825,华扬联众,文化传媒,4.1940227,-2.6964557
1403,2025-01-27,SH.ZB_600537,亿晶光电,光伏设备,4.1892724,-1.7220477
1404,2025-01-27,SH.KC_688380,中微半导,半导体,4.1870995,-2.5427728
1405,2025-01-27,SH.ZB_601236,红塔证券,证券,4.18345,-2.3350344
1406,2025-01-27,SZ.ZB_002207,准油股份,采掘行业,4.1833563,-2.3524451
1407,2025-01-27,SH.ZB_600259,广晟有色,小金属,4.1814384,-2.0500531
1408,2025-01-27,SH.ZB_603408,建霖家居,装修装饰,4.180558,-2.9802134
1409,2025-01-27,SH.KC_688050,爱博医疗,医疗器械,4.180373,-2.84289
1410,2025-01-27,SH.KC_300943,春晖智控,通用设备,4.1799517,-2.5286958
1411,2025-01-27,SZ.ZB_000008,神州高铁,交运设备,4.175812,-1.6905868
1412,2025-01-27,SZ.ZB_000697,炼石航空,航天航空,4.1757627,-1.8273075
1413,2025-01-27,SH.KC_300947,德必集团,专业服务,4.175647,-3.2707553
1414,2025-01-27,SZ.ZB_002278,神开股份,专用设备,4.1752353,-2.4253168
1415,2025-01-27,SH.ZB_600313,农发种业,农牧饲渔,4.1709275,-1.970434
1416,2025-01-27,SH.KC_688049,炬芯科技,半导体,4.1699944,-3.7508373
1417,2025-01-27,SH.ZB_600696,岩石股份,酿酒行业,4.1671934,-0.4470153
1418,2025-01-27,SH.ZB_600316,洪都航空,航天航空,4.165916,-2.4256806
1419,2025-01-27,SH.KC_688206,概伦电子,软件开发,4.163061,-2.8628356
1420,2025-01-27,SH.KC_301533,威马农机,专用设备,4.1602044,-1.7080139
1421,2025-01-27,SZ.ZB_002580,圣阳股份,电池,4.159415,-3.2477453
1422,2025-01-27,SH.KC_300426,唐德影视,文化传媒,4.1591525,-2.3431015
1423,2025-01-27,SZ.ZB_002726,龙大美食,食品饮料,4.1578517,-1.4827751
1424,2025-01-27,SH.KC_300775,三角防务,航天航空,4.1569934,-1.8604106
1425,2025-01-27,SH.KC_688195,腾景科技,光学光电子,4.1557684,-3.2351542
1426,2025-01-27,SH.ZB_600686,金龙汽车,汽车整车,4.155117,-2.754571
1427,2025-01-27,SH.ZB_603779,威龙股份,酿酒行业,4.154995,-2.0195026
1428,2025-01-27,SH.KC_688503,聚和材料,光伏设备,4.1542053,-2.706599
1429,2025-01-27,SH.KC_300785,值得买,互联网服务,4.1516213,-3.2622485
1430,2025-01-27,SH.KC_301316,慧博云通,软件开发,4.1511593,-2.8142784
1431,2025-01-27,SH.KC_300682,朗新集团,软件开发,4.1492343,-1.932215
1432,2025-01-27,SZ.ZB_002156,通富微电,半导体,4.148367,-2.4327197
1433,2025-01-27,SH.ZB_603583,捷昌驱动,专用设备,4.1483016,-2.8538342
1434,2025-01-27,SH.KC_688768,容知日新,仪器仪表,4.1446967,-3.2458804
1435,2025-01-27,SH.KC_300456,赛微电子,半导体,4.1442676,-2.242111
1436,2025-01-27,SZ.ZB_002851,麦格米特,电源设备,4.1432633,-2.0721402
1437,2025-01-27,SH.ZB_600621,华鑫股份,证券,4.1419907,-2.378562
1438,2025-01-27,SH.KC_301499,维科精密,汽车零部件,4.1402264,-2.3950243
1439,2025-01-27,SH.KC_688560,明冠新材,光伏设备,4.138784,-2.1598387
1440,2025-01-27,SZ.ZB_000560,我爱我家,房地产服务,4.136762,-2.687869
1441,2025-01-27,SH.KC_300032,金龙机电,消费电子,4.1358933,-2.1977675
1442,2025-01-27,SZ.ZB_001287,中电港,贸易行业,4.132724,-2.3226156
1443,2025-01-27,SH.ZB_600880,博瑞传播,教育,4.131162,-2.302889
1444,2025-01-27,SZ.ZB_000503,国新健康,软件开发,4.130541,-1.9933395
1445,2025-01-27,SZ.ZB_002718,友邦吊顶,装修建材,4.1304574,-5.9350295
1446,2025-01-27,SH.KC_300723,一品红,化学制药,4.130073,-1.472556
1447,2025-01-27,SH.ZB_601012,隆基绿能,光伏设备,4.126325,-2.2367
1448,2025-01-27,SZ.ZB_002879,长缆科技,电网设备,4.125056,-2.606631
1449,2025-01-27,SZ.ZB_000737,北方铜业,有色金属,4.124929,-2.599534
1450,2025-01-27,SZ.ZB_002825,纳尔股份,塑料制品,4.124868,-3.0735831
1451,2025-01-27,SH.KC_301296,新巨丰,包装材料,4.122253,-2.7579498
1452,2025-01-27,SZ.ZB_002466,天齐锂业,能源金属,4.122037,-1.815226
1453,2025-01-27,SH.ZB_603533,掌阅科技,文化传媒,4.121913,-3.039237
1454,2025-01-27,SH.KC_301111,粤万年青,中药,4.116054,-2.3614793
1455,2025-01-27,SZ.ZB_002145,中核钛白,化学原料,4.1153326,-2.2514505
1456,2025-01-27,SZ.ZB_002543,万和电气,家电行业,4.1151047,-2.4270887
1457,2025-01-27,SH.ZB_603986,兆易创新,半导体,4.114862,-3.0082123
1458,2025-01-27,SH.KC_301327,华宝新能,电源设备,4.1139307,-1.6666418
1459,2025-01-27,SH.KC_300540,蜀道装备,专用设备,4.113756,-2.052029
1460,2025-01-27,SH.KC_688528,秦川物联,仪器仪表,4.111405,-2.493239
1461,2025-01-27,SH.ZB_601211,国泰君安,证券,4.1085796,-2.20016
1462,2025-01-27,SH.ZB_603616,韩建河山,水泥建材,4.1082425,-2.7255967
1463,2025-01-27,SH.KC_300964,本川智能,电子元件,4.1076736,-2.778474
1464,2025-01-27,SZ.ZB_001201,东瑞股份,农牧饲渔,4.1069655,-2.5399656
1465,2025-01-27,SH.KC_300576,容大感光,电子化学品,4.106931,-2.5806656
1466,2025-01-27,SZ.ZB_002685,华东重机,通用设备,4.1013865,-1.9818398
