,Datetime,code,name,bankuai,expext
1803,2025-01-24,SH.KC_688721,龙图光罩,半导体,-1.8135004
1804,2025-01-27,SH.ZB_600176,中国巨石,玻璃玻纤,-1.8138282
1805,2025-01-27,SH.ZB_603367,辰欣药业,化学制药,-1.8140143
1806,2025-01-27,SH.ZB_603759,海天股份,公用事业,-1.8140616
1807,2025-01-27,SZ.ZB_002381,双箭股份,橡胶制品,-1.8141804
1808,2025-01-24,SH.ZB_603217,元利科技,化学制品,-1.814805
1809,2025-01-24,SH.KC_688268,华特气体,电子化学品,-1.8148527
1810,2025-01-27,SH.ZB_600682,南京新百,商业百货,-1.81509
1811,2025-01-27,SH.ZB_605388,均瑶健康,食品饮料,-1.8151174
1812,2025-01-24,SH.ZB_600517,国网英大,多元金融,-1.8152183
1813,2025-01-27,SZ.ZB_002466,天齐锂业,能源金属,-1.815226
1814,2025-01-24,SH.ZB_600148,长春一东,汽车零部件,-1.815293
1815,2025-01-27,SH.ZB_601228,广州港,航运港口,-1.8155959
1816,2025-01-24,SZ.ZB_002752,昇兴股份,包装材料,-1.8156409
1817,2025-01-27,SZ.ZB_000690,宝新能源,电力行业,-1.8156985
1818,2025-01-27,SZ.ZB_000049,德赛电池,电池,-1.8157969
1819,2025-01-27,SZ.ZB_002588,史丹利,化肥行业,-1.8158127
1820,2025-01-24,SZ.ZB_002701,奥瑞金,包装材料,-1.8159285
1821,2025-01-27,SH.KC_300770,新媒股份,文化传媒,-1.8159837
1822,2025-01-24,SH.KC_688819,天能股份,电池,-1.8161317
1823,2025-01-24,SH.KC_300263,隆华科技,通用设备,-1.8163033
1824,2025-01-24,SH.KC_300879,大叶股份,专用设备,-1.8166572
1825,2025-01-24,SH.KC_301237,和顺科技,塑料制品,-1.8167863
1826,2025-01-24,SZ.ZB_002686,亿利达,通用设备,-1.8168999
1827,2025-01-27,SH.KC_688198,佰仁医疗,医疗器械,-1.8171281
1828,2025-01-24,SZ.ZB_000056,皇庭国际,房地产服务,-1.8171685
1829,2025-01-27,SZ.ZB_002010,传化智联,物流行业,-1.8174194
1830,2025-01-27,SZ.ZB_002387,维信诺,光学光电子,-1.8178707
1831,2025-01-27,SH.KC_688298,东方生物,医疗器械,-1.8178843
1832,2025-01-27,SZ.ZB_002367,康力电梯,专用设备,-1.8179317
1833,2025-01-27,SH.KC_300267,尔康制药,化学制药,-1.8179585
1834,2025-01-24,SZ.ZB_000410,沈阳机床,通用设备,-1.8180873
1835,2025-01-27,SH.ZB_601399,国机重装,专用设备,-1.8180952
1836,2025-01-24,SH.ZB_600895,张江高科,房地产开发,-1.8181272
1837,2025-01-24,SZ.ZB_000926,福星股份,房地产开发,-1.8182212
1838,2025-01-27,SH.KC_301520,万邦医药,医疗服务,-1.8182639
1839,2025-01-27,SZ.ZB_000848,承德露露,食品饮料,-1.8183324
1840,2025-01-24,SH.ZB_601007,金陵饭店,旅游酒店,-1.8183354
1841,2025-01-24,SH.ZB_603960,克来机电,专用设备,-1.8183801
1842,2025-01-24,SH.ZB_601611,中国核建,工程建设,-1.8185165
1843,2025-01-24,SH.ZB_600513,联环药业,化学制药,-1.8185917
1844,2025-01-27,SH.ZB_603939,益丰药房,医药商业,-1.8186014
1845,2025-01-27,SZ.ZB_002734,利民股份,农药兽药,-1.8186297
1846,2025-01-24,SH.KC_300406,九强生物,医疗器械,-1.8187132
1847,2025-01-24,SH.ZB_600690,海尔智家,家电行业,-1.8187907
1848,2025-01-24,SH.KC_300171,东富龙,医疗器械,-1.8187947
1849,2025-01-27,SZ.ZB_000651,格力电器,家电行业,-1.8190517
1850,2025-01-27,SH.KC_301211,亨迪药业,化学制药,-1.8190857
1851,2025-01-27,SH.ZB_603207,小方制药,化学制药,-1.8194643
1852,2025-01-27,SH.KC_300215,电科院,专业服务,-1.8195122
1853,2025-01-24,SH.ZB_601816,京沪高铁,铁路公路,-1.8198457
1854,2025-01-24,SH.ZB_603689,皖天然气,燃气,-1.8199362
1855,2025-01-27,SZ.ZB_002859,洁美科技,电子元件,-1.8199517
1856,2025-01-24,SZ.ZB_002372,伟星新材,装修建材,-1.8201433
1857,2025-01-24,SH.KC_300160,秀强股份,家电行业,-1.8203586
1858,2025-01-27,SH.ZB_601766,中国中车,交运设备,-1.8205981
1859,2025-01-24,SH.ZB_600062,华润双鹤,化学制药,-1.8206168
1860,2025-01-27,SH.ZB_600271,航天信息,互联网服务,-1.8206348
1861,2025-01-27,SH.ZB_601908,京运通,光伏设备,-1.8206497
1862,2025-01-27,SH.KC_300073,当升科技,电池,-1.8207315
1863,2025-01-24,SZ.ZB_000677,恒天海龙,化纤行业,-1.8210167
1864,2025-01-24,SH.ZB_605399,晨光新材,化学制品,-1.8210266
1865,2025-01-24,SH.KC_300057,万顺新材,有色金属,-1.8210937
1866,2025-01-27,SH.ZB_603085,天成自控,汽车零部件,-1.8212512
1867,2025-01-27,SH.ZB_600843,上工申贝,专用设备,-1.8212892
1868,2025-01-27,SH.ZB_600975,新五丰,农牧饲渔,-1.8213212
1869,2025-01-24,SH.ZB_600167,联美控股,公用事业,-1.82162
1870,2025-01-27,SZ.ZB_002465,海格通信,通信设备,-1.8216424
1871,2025-01-24,SH.KC_300244,迪安诊断,医疗服务,-1.8218068
1872,2025-01-27,SH.ZB_600903,贵州燃气,燃气,-1.8220618
1873,2025-01-27,SZ.ZB_000888,峨眉山Ａ,旅游酒店,-1.822412
1874,2025-01-27,SH.KC_300196,长海股份,玻璃玻纤,-1.8225424
1875,2025-01-24,SZ.ZB_002786,银宝山新,专用设备,-1.8230941
1876,2025-01-27,SZ.ZB_002215,诺 普 信,农药兽药,-1.8234309
1877,2025-01-24,SZ.ZB_001231,农心科技,农药兽药,-1.8234471
1878,2025-01-27,SH.ZB_603730,岱美股份,汽车零部件,-1.8234853
1879,2025-01-27,SH.ZB_603368,柳药集团,医药商业,-1.823611
1880,2025-01-27,SH.ZB_600660,福耀玻璃,玻璃玻纤,-1.8240588
1881,2025-01-27,SH.ZB_600380,健康元,化学制药,-1.8240731
1882,2025-01-24,SH.ZB_600217,中再资环,环保行业,-1.8245265
1883,2025-01-27,SZ.ZB_000035,中国天楹,环保行业,-1.8246006
1884,2025-01-24,SZ.ZB_002035,华帝股份,家电行业,-1.8247452
1885,2025-01-24,SH.ZB_600540,新赛股份,农牧饲渔,-1.8247694
1886,2025-01-27,SH.KC_300864,南大环境,环保行业,-1.8248078
1887,2025-01-24,SH.KC_688236,春立医疗,医疗器械,-1.8248998
1888,2025-01-27,SH.ZB_600309,万华化学,化学制品,-1.8252594
1889,2025-01-27,SH.ZB_601995,中金公司,证券,-1.8253133
1890,2025-01-24,SH.KC_300737,科顺股份,装修建材,-1.8254837
1891,2025-01-24,SH.ZB_601996,丰林集团,装修建材,-1.8255385
1892,2025-01-27,SZ.ZB_000581,威孚高科,汽车零部件,-1.8255565
1893,2025-01-27,SH.ZB_601686,友发集团,钢铁行业,-1.8255816
1894,2025-01-24,SZ.ZB_000151,中成股份,贸易行业,-1.8256344
1895,2025-01-27,SZ.ZB_000672,上峰水泥,水泥建材,-1.8257204
1896,2025-01-24,SZ.ZB_002374,中锐股份,包装材料,-1.8259757
1897,2025-01-27,SZ.ZB_002813,路畅科技,汽车零部件,-1.8260247
1898,2025-01-24,SH.ZB_605365,立达信,家电行业,-1.8263102
1899,2025-01-24,SZ.ZB_000402,金 融 街,房地产开发,-1.8263681
1900,2025-01-24,SZ.ZB_000605,渤海股份,公用事业,-1.826379
1901,2025-01-27,SH.KC_688772,珠海冠宇,电池,-1.8264364
1902,2025-01-24,SH.ZB_600084,中信尼雅,酿酒行业,-1.8265221
1903,2025-01-27,SH.ZB_600719,大连热电,电力行业,-1.8265864
1904,2025-01-24,SH.KC_300294,博雅生物,生物制品,-1.8266052
1905,2025-01-27,SZ.ZB_002906,华阳集团,汽车零部件,-1.8266834
1906,2025-01-24,SH.KC_300769,德方纳米,电池,-1.8269958
1907,2025-01-24,SH.ZB_600307,酒钢宏兴,钢铁行业,-1.827302
1908,2025-01-27,SZ.ZB_000697,炼石航空,航天航空,-1.8273075
1909,2025-01-27,SH.ZB_600308,华泰股份,造纸印刷,-1.8274211
1910,2025-01-27,SZ.ZB_002810,山东赫达,化学制品,-1.8276367
1911,2025-01-24,SZ.ZB_002228,合兴包装,包装材料,-1.8278877
1912,2025-01-24,SH.ZB_605377,华旺科技,造纸印刷,-1.8281307
1913,2025-01-27,SH.ZB_600935,华塑股份,化学原料,-1.828139
1914,2025-01-24,SH.KC_300062,中能电气,电网设备,-1.8282007
1915,2025-01-24,SZ.ZB_002044,美年健康,医疗服务,-1.8282257
1916,2025-01-27,SH.KC_688126,沪硅产业,半导体,-1.8283736
1917,2025-01-24,SZ.ZB_002111,威海广泰,专用设备,-1.828384
1918,2025-01-24,SZ.ZB_002936,郑州银行,银行,-1.8283917
1919,2025-01-24,SH.ZB_601169,北京银行,银行,-1.8285553
1920,2025-01-24,SZ.ZB_002943,宇晶股份,通用设备,-1.8288705
1921,2025-01-24,SZ.ZB_000895,双汇发展,食品饮料,-1.8289471
1922,2025-01-24,SH.KC_301039,中集车辆,汽车整车,-1.8291838
1923,2025-01-27,SZ.ZB_002631,德尔未来,装修建材,-1.8293132
1924,2025-01-24,SZ.ZB_000690,宝新能源,电力行业,-1.829395
1925,2025-01-27,SH.ZB_600352,浙江龙盛,化学制品,-1.8299155
1926,2025-01-24,SZ.ZB_000798,中水渔业,农牧饲渔,-1.8300709
1927,2025-01-24,SH.KC_300123,亚光科技,船舶制造,-1.8301169
1928,2025-01-24,SH.ZB_601121,宝地矿业,钢铁行业,-1.8303279
1929,2025-01-24,SH.ZB_600927,永安期货,多元金融,-1.8304948
1930,2025-01-24,SZ.ZB_000973,佛塑科技,塑料制品,-1.8311676
1931,2025-01-24,SH.KC_300898,熊猫乳品,食品饮料,-1.8312253
1932,2025-01-24,SH.ZB_605123,派克新材,通用设备,-1.8312616
1933,2025-01-24,SZ.ZB_002796,世嘉科技,专用设备,-1.8312746
1934,2025-01-27,SZ.ZB_000886,海南高速,房地产开发,-1.8313159
1935,2025-01-27,SH.KC_300653,正海生物,医疗器械,-1.8313184
1936,2025-01-27,SH.ZB_600809,山西汾酒,酿酒行业,-1.8314447
1937,2025-01-24,SZ.ZB_000633,合金投资,有色金属,-1.8314799
1938,2025-01-24,SZ.ZB_002539,云图控股,化肥行业,-1.8319676
1939,2025-01-24,SZ.ZB_001378,德冠新材,塑料制品,-1.8321171
1940,2025-01-27,SH.ZB_600036,招商银行,银行,-1.8323014
1941,2025-01-24,SH.ZB_601985,中国核电,电力行业,-1.8327787
1942,2025-01-27,SH.KC_300452,山河药辅,化学制药,-1.8332425
1943,2025-01-27,SH.KC_688311,盟升电子,通信设备,-1.833285
1944,2025-01-24,SH.KC_300826,测绘股份,工程咨询服务,-1.8333067
1945,2025-01-24,SH.ZB_603706,东方环宇,燃气,-1.8333246
1946,2025-01-24,SZ.ZB_002663,普邦股份,工程建设,-1.8333316
1947,2025-01-27,SH.ZB_600703,三安光电,光学光电子,-1.8333335
1948,2025-01-27,SH.KC_301087,可孚医疗,医疗器械,-1.8333621
1949,2025-01-24,SZ.ZB_002398,垒知集团,装修建材,-1.8334213
1950,2025-01-27,SZ.ZB_002614,奥佳华,家电行业,-1.8336542
1951,2025-01-27,SH.KC_300401,花园生物,化学制药,-1.8336987
1952,2025-01-24,SH.ZB_603839,安正时尚,纺织服装,-1.8337306
1953,2025-01-27,SH.ZB_603606,东方电缆,电网设备,-1.8337979
1954,2025-01-24,SH.ZB_600162,香江控股,房地产开发,-1.8340476
1955,2025-01-27,SH.KC_300650,太龙股份,光学光电子,-1.8340688
1956,2025-01-24,SH.ZB_600639,浦东金桥,房地产开发,-1.8341037
1957,2025-01-27,SZ.ZB_000966,长源电力,电力行业,-1.8341256
1958,2025-01-27,SH.KC_688276,百克生物,生物制品,-1.834128
1959,2025-01-24,SH.ZB_603676,卫信康,化学制药,-1.8344893
1960,2025-01-24,SZ.ZB_002703,浙江世宝,汽车零部件,-1.8345021
1961,2025-01-27,SH.ZB_601718,际华集团,纺织服装,-1.8346984
1962,2025-01-24,SH.ZB_600025,华能水电,电力行业,-1.8347716
1963,2025-01-24,SH.ZB_600227,赤天化,化肥行业,-1.8353235
1964,2025-01-24,SH.KC_300149,睿智医药,医疗服务,-1.835423
1965,2025-01-27,SH.ZB_605377,华旺科技,造纸印刷,-1.8354251
1966,2025-01-24,SZ.ZB_002083,孚日股份,纺织服装,-1.8354695
1967,2025-01-24,SZ.ZB_002233,塔牌集团,水泥建材,-1.8355542
1968,2025-01-24,SZ.ZB_001360,南矿集团,专用设备,-1.8356048
1969,2025-01-27,SZ.ZB_000925,众合科技,交运设备,-1.8357049
1970,2025-01-24,SH.ZB_603883,老百姓,医药商业,-1.835994
1971,2025-01-24,SZ.ZB_002550,千红制药,化学制药,-1.836044
1972,2025-01-24,SH.ZB_600785,新华百货,商业百货,-1.8361503
1973,2025-01-24,SH.ZB_600439,瑞贝卡,家用轻工,-1.8361917
1974,2025-01-27,SZ.ZB_000731,四川美丰,化肥行业,-1.8362142
1975,2025-01-27,SH.ZB_601006,大秦铁路,物流行业,-1.8364936
1976,2025-01-27,SZ.ZB_000782,恒申新材,化纤行业,-1.8368516
1977,2025-01-24,SH.KC_301260,格力博,专用设备,-1.8369323
1978,2025-01-27,SH.ZB_605136,丽人丽妆,商业百货,-1.8370755
1979,2025-01-24,SZ.ZB_002266,浙富控股,环保行业,-1.8371239
1980,2025-01-24,SH.ZB_603322,超讯通信,通信服务,-1.8372111
1981,2025-01-27,SZ.ZB_002455,百川股份,化学制品,-1.837296
1982,2025-01-24,SH.KC_300107,建新股份,化学制品,-1.8373303
1983,2025-01-27,SH.ZB_603229,奥翔药业,化学制药,-1.8374257
1984,2025-01-27,SZ.ZB_002461,珠江啤酒,酿酒行业,-1.8375727
1985,2025-01-27,SZ.ZB_002662,京威股份,汽车零部件,-1.8375747
1986,2025-01-27,SH.ZB_601921,浙版传媒,文化传媒,-1.8377393
1987,2025-01-24,SH.KC_300358,楚天科技,医疗器械,-1.837952
1988,2025-01-27,SH.KC_688553,汇宇制药-W,化学制药,-1.8379573
1989,2025-01-24,SZ.ZB_000030,富奥股份,汽车零部件,-1.8381218
1990,2025-01-24,SH.ZB_600339,中油工程,采掘行业,-1.8383704
1991,2025-01-27,SH.KC_300685,艾德生物,医疗器械,-1.8384244
1992,2025-01-27,SH.ZB_600834,申通地铁,铁路公路,-1.8384354
1993,2025-01-24,SZ.ZB_001322,箭牌家居,装修建材,-1.8391232
1994,2025-01-24,SH.KC_301348,蓝箭电子,半导体,-1.8391721
1995,2025-01-27,SZ.ZB_002038,双鹭药业,生物制品,-1.8393297
1996,2025-01-24,SH.KC_300761,立华股份,农牧饲渔,-1.8394228
1997,2025-01-24,SH.ZB_600774,汉商集团,商业百货,-1.8394235
1998,2025-01-24,SZ.ZB_000828,东莞控股,铁路公路,-1.8394487
1999,2025-01-27,SH.ZB_600690,海尔智家,家电行业,-1.8395562
2000,2025-01-27,SH.ZB_600370,三房巷,化学制品,-1.839596
2001,2025-01-24,SZ.ZB_002180,纳思达,计算机设备,-1.8397026
2002,2025-01-24,SH.KC_688779,五矿新能,电池,-1.839745
2003,2025-01-24,SH.KC_688007,光峰科技,消费电子,-1.8397627
2004,2025-01-27,SZ.ZB_002133,广宇集团,房地产开发,-1.8397763
2005,2025-01-27,SH.ZB_603706,东方环宇,燃气,-1.839887
2006,2025-01-27,SH.KC_300039,上海凯宝,中药,-1.839909
2007,2025-01-27,SH.ZB_600702,舍得酒业,酿酒行业,-1.8399951
2008,2025-01-24,SH.KC_300908,仲景食品,食品饮料,-1.8401139
2009,2025-01-27,SZ.ZB_002752,昇兴股份,包装材料,-1.8401544
2010,2025-01-24,SH.KC_300482,万孚生物,医疗器械,-1.8401735
2011,2025-01-24,SH.ZB_603818,曲美家居,装修建材,-1.840217
2012,2025-01-24,SH.KC_688317,之江生物,医疗器械,-1.8408602
2013,2025-01-24,SH.KC_688057,金达莱,环保行业,-1.8409166
2014,2025-01-27,SH.KC_301607,富特科技,汽车零部件,-1.8412325
2015,2025-01-24,SZ.ZB_001318,阳光乳业,食品饮料,-1.8414806
2016,2025-01-24,SH.ZB_600022,山东钢铁,钢铁行业,-1.8415226
2017,2025-01-27,SZ.ZB_002105,信隆健康,交运设备,-1.8416114
2018,2025-01-24,SH.KC_300868,杰美特,电子元件,-1.8418455
2019,2025-01-24,SH.KC_301048,金鹰重工,交运设备,-1.8418859
2020,2025-01-27,SH.ZB_605089,味知香,食品饮料,-1.8420551
2021,2025-01-27,SZ.ZB_000559,万向钱潮,汽车零部件,-1.8420882
2022,2025-01-24,SH.ZB_600313,农发种业,农牧饲渔,-1.8421855
2023,2025-01-27,SH.ZB_600881,亚泰集团,水泥建材,-1.8422805
2024,2025-01-24,SH.ZB_600460,士兰微,半导体,-1.8422862
2025,2025-01-24,SH.KC_688633,星球石墨,专用设备,-1.8424308
2026,2025-01-27,SZ.ZB_002079,苏州固锝,半导体,-1.8424906
2027,2025-01-24,SH.ZB_600323,瀚蓝环境,环保行业,-1.8425293
2028,2025-01-27,SH.ZB_600197,伊力特,酿酒行业,-1.8426173
2029,2025-01-24,SZ.ZB_000683,远兴能源,化学原料,-1.8428817
2030,2025-01-24,SZ.ZB_002394,联发股份,纺织服装,-1.8431315
2031,2025-01-27,SH.ZB_600416,湘电股份,电机,-1.8431343
2032,2025-01-24,SH.KC_301246,宏源药业,化学制药,-1.8433919
2033,2025-01-27,SZ.ZB_000993,闽东电力,电力行业,-1.8434148
2034,2025-01-24,SZ.ZB_000885,城发环境,环保行业,-1.8434267
2035,2025-01-24,SH.KC_688299,长阳科技,光学光电子,-1.8435199
2036,2025-01-27,SZ.ZB_000705,浙江震元,医药商业,-1.8436842
2037,2025-01-24,SH.KC_300824,北鼎股份,家电行业,-1.8437005
2038,2025-01-27,SH.ZB_600037,歌华有线,文化传媒,-1.8439482
2039,2025-01-24,SZ.ZB_000753,漳州发展,汽车服务,-1.8441379
2040,2025-01-24,SZ.ZB_000788,北大医药,化学制药,-1.8443208
2041,2025-01-24,SH.KC_300498,温氏股份,农牧饲渔,-1.8444762
2042,2025-01-24,SH.KC_300204,舒泰神,生物制品,-1.8445294
2043,2025-01-24,SH.KC_300876,蒙泰高新,化纤行业,-1.844633
2044,2025-01-24,SZ.ZB_002593,日上集团,汽车零部件,-1.8447491
2045,2025-01-24,SH.ZB_600663,陆家嘴,房地产开发,-1.8449068
2046,2025-01-24,SH.ZB_603365,水星家纺,纺织服装,-1.845069
2047,2025-01-27,SZ.ZB_002590,万安科技,汽车零部件,-1.8452264
2048,2025-01-24,SH.ZB_601921,浙版传媒,文化传媒,-1.8454201
2049,2025-01-24,SZ.ZB_002734,利民股份,农药兽药,-1.8455304
2050,2025-01-27,SH.KC_300194,福安药业,化学制药,-1.8455436
2051,2025-01-24,SH.ZB_601101,昊华能源,煤炭行业,-1.8460054
2052,2025-01-24,SH.ZB_601518,吉林高速,铁路公路,-1.8460591
2053,2025-01-27,SH.ZB_600763,通策医疗,医疗服务,-1.8463641
2054,2025-01-27,SH.ZB_603239,浙江仙通,汽车零部件,-1.8464175
2055,2025-01-27,SH.KC_300981,中红医疗,医疗器械,-1.8465568
2056,2025-01-27,SH.ZB_601618,中国中冶,工程建设,-1.8467058
2057,2025-01-24,SZ.ZB_002554,惠博普,采掘行业,-1.8468443
2058,2025-01-24,SH.ZB_600879,航天电子,航天航空,-1.8470261
2059,2025-01-24,SH.ZB_603919,金徽酒,酿酒行业,-1.8472599
2060,2025-01-24,SH.ZB_603182,嘉华股份,农牧饲渔,-1.8472764
2061,2025-01-27,SH.ZB_605500,森林包装,造纸印刷,-1.847995
2062,2025-01-27,SH.ZB_601998,中信银行,银行,-1.8480597
2063,2025-01-24,SH.ZB_600586,金晶科技,玻璃玻纤,-1.8481596
2064,2025-01-27,SZ.ZB_000507,珠海港,航运港口,-1.8487278
2065,2025-01-24,SH.ZB_600196,复星医药,化学制药,-1.8487885
2066,2025-01-24,SH.KC_300021,大禹节水,农牧饲渔,-1.850098
2067,2025-01-24,SH.ZB_603579,荣泰健康,家电行业,-1.8501599
2068,2025-01-24,SH.ZB_605077,华康股份,食品饮料,-1.8502556
2069,2025-01-24,SH.ZB_600761,安徽合力,工程机械,-1.8503573
2070,2025-01-27,SH.KC_301353,普莱得,通用设备,-1.8503937
2071,2025-01-24,SH.ZB_603123,翠微股份,多元金融,-1.8504102
2072,2025-01-27,SH.ZB_600674,川投能源,电力行业,-1.850452
2073,2025-01-24,SH.KC_688069,德林海,环保行业,-1.8505197
2074,2025-01-24,SH.KC_301580,爱迪特,医疗器械,-1.8506248
2075,2025-01-24,SH.ZB_603567,珍宝岛,中药,-1.8507153
2076,2025-01-27,SH.KC_301092,争光股份,化学制品,-1.8509157
2077,2025-01-27,SH.ZB_601008,连云港,航运港口,-1.8509812
2078,2025-01-24,SH.ZB_600152,维科技术,电池,-1.8510094
2079,2025-01-24,SH.ZB_605567,春雪食品,食品饮料,-1.8510749
2080,2025-01-27,SH.ZB_603569,长久物流,物流行业,-1.851216
2081,2025-01-27,SZ.ZB_000828,东莞控股,铁路公路,-1.8513286
2082,2025-01-27,SZ.ZB_003035,南网能源,专业服务,-1.8513877
2083,2025-01-24,SZ.ZB_000035,中国天楹,环保行业,-1.8514051
2084,2025-01-24,SH.ZB_603195,公牛集团,家用轻工,-1.851468
2085,2025-01-27,SZ.ZB_002531,天顺风能,风电设备,-1.8515359
2086,2025-01-24,SH.KC_301600,慧翰股份,通信设备,-1.8515706
2087,2025-01-27,SH.ZB_603551,奥普科技,家电行业,-1.8516223
2088,2025-01-24,SZ.ZB_002020,京新药业,化学制药,-1.8518852
2089,2025-01-24,SH.ZB_601888,中国中免,旅游酒店,-1.85211
2090,2025-01-27,SZ.ZB_000659,珠海中富,包装材料,-1.852664
2091,2025-01-24,SH.ZB_603568,伟明环保,环保行业,-1.8528845
2092,2025-01-24,SH.KC_301528,多浦乐,仪器仪表,-1.8529488
2093,2025-01-27,SH.ZB_603861,白云电器,电网设备,-1.8530879
2094,2025-01-24,SZ.ZB_002512,达华智能,计算机设备,-1.8532064
2095,2025-01-24,SH.KC_300648,星云股份,电池,-1.8536196
2096,2025-01-24,SH.ZB_601995,中金公司,证券,-1.8538386
2097,2025-01-24,SH.ZB_603811,诚意药业,化学制药,-1.8538959
2098,2025-01-24,SH.KC_301256,华融化学,化学原料,-1.8540006
2099,2025-01-27,SH.ZB_600299,安迪苏,化学制品,-1.8541694
2100,2025-01-27,SH.KC_300760,迈瑞医疗,医疗器械,-1.8541971
2101,2025-01-27,SH.ZB_603356,华菱精工,专用设备,-1.8542506
2102,2025-01-24,SZ.ZB_002590,万安科技,汽车零部件,-1.8542824
2103,2025-01-24,SH.KC_301038,深水规院,工程建设,-1.854361
2104,2025-01-24,SH.ZB_601860,紫金银行,银行,-1.854583
2105,2025-01-24,SZ.ZB_003043,华亚智能,通用设备,-1.8549645
2106,2025-01-27,SH.KC_300122,智飞生物,生物制品,-1.8550094
2107,2025-01-24,SZ.ZB_000651,格力电器,家电行业,-1.8552833
2108,2025-01-24,SZ.ZB_002513,蓝丰生化,农药兽药,-1.8553098
2109,2025-01-24,SZ.ZB_002562,兄弟科技,化学制品,-1.8554665
2110,2025-01-27,SH.KC_300021,大禹节水,农牧饲渔,-1.855976
2111,2025-01-24,SH.KC_300897,山科智能,仪器仪表,-1.8559952
2112,2025-01-27,SZ.ZB_002060,广东建工,工程建设,-1.8560548
2113,2025-01-27,SH.ZB_600444,国机通用,专用设备,-1.8562323
2114,2025-01-27,SZ.ZB_002793,罗欣药业,化学制药,-1.856404
2115,2025-01-24,SH.KC_688432,有研硅,半导体,-1.8566453
2116,2025-01-24,SH.ZB_603170,宝立食品,食品饮料,-1.8566691
2117,2025-01-24,SH.ZB_601038,一拖股份,专用设备,-1.8567456
2118,2025-01-27,SZ.ZB_002935,天奥电子,通信设备,-1.8569641
2119,2025-01-24,SH.ZB_603180,金牌家居,装修建材,-1.8569818
2120,2025-01-24,SH.ZB_600103,青山纸业,造纸印刷,-1.8571519
2121,2025-01-27,SH.ZB_603178,圣龙股份,汽车零部件,-1.8572853
2122,2025-01-24,SH.ZB_603931,格林达,电子化学品,-1.8575016
2123,2025-01-24,SZ.ZB_002523,天桥起重,专用设备,-1.8577769
2124,2025-01-27,SH.ZB_603882,金域医学,医疗服务,-1.858089
2125,2025-01-24,SH.ZB_603163,圣晖集成,工程建设,-1.8581384
2126,2025-01-27,SH.KC_688459,哈铁科技,交运设备,-1.8582318
2127,2025-01-24,SH.KC_300181,佐力药业,中药,-1.8583497
2128,2025-01-24,SH.KC_300804,广康生化,农药兽药,-1.8584328
2129,2025-01-24,SH.ZB_603936,博敏电子,电子元件,-1.8584341
2130,2025-01-24,SH.ZB_600027,华电国际,电力行业,-1.8584423
2131,2025-01-24,SZ.ZB_000017,深中华A,珠宝首饰,-1.8586646
2132,2025-01-24,SH.ZB_600783,鲁信创投,非金属材料,-1.8589146
2133,2025-01-24,SZ.ZB_001203,大中矿业,钢铁行业,-1.8591493
2134,2025-01-27,SZ.ZB_002186,全 聚 德,旅游酒店,-1.8592377
2135,2025-01-27,SH.ZB_600872,中炬高新,食品饮料,-1.8594041
2136,2025-01-24,SZ.ZB_002140,东华科技,工程建设,-1.8598553
2137,2025-01-24,SH.KC_688653,康希通信,半导体,-1.860147
2138,2025-01-27,SH.ZB_603456,九洲药业,化学制药,-1.8602461
2139,2025-01-24,SZ.ZB_002287,奇正藏药,中药,-1.86036
2140,2025-01-27,SH.KC_300775,三角防务,航天航空,-1.8604106
2141,2025-01-27,SZ.ZB_000829,天音控股,贸易行业,-1.860423
2142,2025-01-27,SH.KC_688176,亚虹医药-U,生物制品,-1.8611372
2143,2025-01-24,SZ.ZB_000401,冀东水泥,水泥建材,-1.8611785
2144,2025-01-24,SH.ZB_600975,新五丰,农牧饲渔,-1.8611948
2145,2025-01-27,SH.KC_300204,舒泰神,生物制品,-1.8612165
2146,2025-01-24,SZ.ZB_002829,星网宇达,通信设备,-1.8612425
2147,2025-01-27,SH.ZB_603130,云中马,纺织服装,-1.8612795
2148,2025-01-24,SH.KC_300140,节能环境,环保行业,-1.8612802
2149,2025-01-24,SH.KC_688271,联影医疗,医疗器械,-1.8613265
2150,2025-01-27,SH.ZB_600585,海螺水泥,水泥建材,-1.8614041
2151,2025-01-24,SZ.ZB_002516,旷达科技,汽车零部件,-1.8614064
2152,2025-01-27,SZ.ZB_000819,岳阳兴长,石油行业,-1.8614981
2153,2025-01-27,SZ.ZB_001360,南矿集团,专用设备,-1.8615097
2154,2025-01-27,SH.ZB_600807,济高发展,医疗器械,-1.8615447
2155,2025-01-24,SH.ZB_601212,白银有色,有色金属,-1.8616693
2156,2025-01-24,SH.ZB_601008,连云港,航运港口,-1.8617712
2157,2025-01-27,SZ.ZB_000831,中国稀土,小金属,-1.8622873
2158,2025-01-24,SZ.ZB_002482,广田集团,装修装饰,-1.8623031
2159,2025-01-24,SZ.ZB_000848,承德露露,食品饮料,-1.8623183
2160,2025-01-24,SZ.ZB_002715,登云股份,汽车零部件,-1.8623422
2161,2025-01-24,SZ.ZB_000862,银星能源,电力行业,-1.8624313
2162,2025-01-27,SH.ZB_603060,国检集团,专业服务,-1.8626351
2163,2025-01-24,SZ.ZB_002314,南山控股,房地产开发,-1.8627139
2164,2025-01-27,SH.ZB_603150,万朗磁塑,塑料制品,-1.8628029
2165,2025-01-27,SH.ZB_600827,百联股份,商业百货,-1.8629942
2166,2025-01-24,SZ.ZB_000789,万年青,水泥建材,-1.8630769
