,index,Datetime,code,name,bankuai,expext
2839,136,2025-01-27,300119,瑞普生物,农药兽药,-3.0108378
2840,2677,2025-01-27,603311,金海高科,家电行业,-3.0112348
2841,4544,2025-01-27,688347,华虹公司,半导体,-3.0113442
2842,2025,2025-01-27,300963,中洲特材,有色金属,-3.011357
2843,1790,2025-01-27,2821,凯莱英,医疗服务,-3.0114725
2844,2836,2025-01-27,2231,奥维通信,通信服务,-3.011524
2845,1017,2025-01-27,600448,华纺股份,纺织服装,-3.0118055
2846,196,2025-01-27,600900,长江电力,电力行业,-3.0120296
2847,2351,2025-01-27,300898,熊猫乳品,食品饮料,-3.0125592
2848,645,2025-01-27,2489,浙江永强,家用轻工,-3.0125663
2849,2765,2025-01-27,301508,中机认检,专业服务,-3.0131965
2850,654,2025-01-27,1222,源飞宠物,家用轻工,-3.013255
2851,941,2025-01-27,605116,奥锐特,化学制药,-3.0132997
2852,4633,2025-01-27,3028,振邦智能,消费电子,-3.0135713
2853,4769,2025-01-27,603738,泰晶科技,电子元件,-3.0136147
2854,4829,2025-01-27,576,甘化科工,电源设备,-3.014155
2855,4446,2025-01-27,600330,天通股份,非金属材料,-3.014886
2856,4165,2025-01-27,603330,天洋新材,光伏设备,-3.0150034
2857,1410,2025-01-27,600088,中视传媒,文化传媒,-3.0157745
2858,4391,2025-01-27,600061,国投资本,证券,-3.0160127
2859,864,2025-01-27,963,华东医药,化学制药,-3.0162642
2860,2265,2025-01-27,2286,保龄宝,食品饮料,-3.0162811
2861,3321,2025-01-27,301163,宏德股份,风电设备,-3.016417
2862,4914,2025-01-27,300134,大富科技,通信设备,-3.0165527
2863,4731,2025-01-27,605258,协和电子,电子元件,-3.0167282
2864,1695,2025-01-27,2493,荣盛石化,化纤行业,-3.0182412
2865,2332,2025-01-27,600419,天润乳业,食品饮料,-3.018262
2866,684,2025-01-27,603299,苏盐井神,化学原料,-3.0182745
2867,4497,2025-01-27,300604,长川科技,半导体,-3.0184708
2868,1296,2025-01-27,603153,上海建科,工程咨询服务,-3.019407
2869,2059,2025-01-27,89,深圳机场,航空机场,-3.0197768
2870,4309,2025-01-27,300780,德恩精工,通用设备,-3.0199642
2871,61,2025-01-27,593,德龙汇能,燃气,-3.0202
2872,3500,2025-01-27,301229,纽泰格,汽车零部件,-3.020245
2873,176,2025-01-27,600808,马钢股份,钢铁行业,-3.0207984
2874,3108,2025-01-27,600710,苏美达,贸易行业,-3.0208952
2875,378,2025-01-27,2785,万里石,装修建材,-3.0221262
2876,2907,2025-01-27,600643,爱建集团,多元金融,-3.0222876
2877,1305,2025-01-27,603983,丸美生物,美容护理,-3.0223238
2878,4275,2025-01-27,605100,华丰股份,通用设备,-3.0228806
2879,2961,2025-01-27,600588,用友网络,软件开发,-3.0236795
2880,4625,2025-01-27,688260,昀冢科技,消费电子,-3.0238345
2881,3533,2025-01-27,300176,鸿特科技,汽车零部件,-3.0240927
2882,4375,2025-01-27,2747,埃斯顿,通用设备,-3.0241554
2883,943,2025-01-27,603669,灵康药业,化学制药,-3.024663
