,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
21,银行,601169,北京银行,5.99,1.35,0.08,865614,518461706.0,1.69,6.01,5.91,5.91,5.91,0.41,4.61,0.48
22,银行,601009,南京银行,10.69,1.33,0.14,385183,411519462.0,1.71,10.75,10.57,10.58,10.55,0.39,5.86,0.63
23,银行,001227,兰州银行,2.38,1.28,0.03,635652,151931396.56,2.98,2.42,2.35,2.36,2.35,1.51,6.8,0.46
24,银行,601128,常熟银行,7.41,1.23,0.09,349142,259711464.0,2.46,7.49,7.31,7.31,7.32,1.16,5.63,0.83
25,银行,600016,民生银行,4.15,1.22,0.05,2098743,873405961.0,2.2,4.2,4.11,4.12,4.1,0.59,4.47,0.33
26,银行,002839,张家港行,4.27,1.18,0.05,342262,146737392.05,2.37,4.32,4.22,4.23,4.22,1.4,5.27,0.62
27,银行,600926,杭州银行,14.76,1.17,0.17,408730,604256159.0,1.71,14.85,14.6,14.65,14.59,0.74,4.83,0.84
28,银行,000001,平安银行,11.47,1.15,0.13,1151935,1324270606.55,1.5,11.55,11.38,11.38,11.34,0.59,4.2,0.53
29,银行,601328,交通银行,7.25,1.12,0.08,1525414,1105819637.0,1.53,7.29,7.18,7.19,7.17,0.39,5.88,0.57
30,银行,601860,紫金银行,2.78,1.09,0.03,547467,152076404.0,2.18,2.8,2.74,2.75,2.75,1.54,5.65,0.53
31,银行,601916,浙商银行,2.9,1.05,0.03,1357945,394611558.0,1.74,2.92,2.87,2.88,2.87,0.63,4.63,0.47
32,银行,002958,青农商行,2.99,1.01,0.03,661964,198988808.58,2.36,3.03,2.96,2.96,2.96,1.34,3.89,0.47
33,银行,600036,招商银行,40.65,0.97,0.39,526060,2144848681.0,1.04,40.97,40.55,40.58,40.26,0.26,6.91,0.84
34,银行,603323,苏农银行,5.35,0.94,0.05,334583,179509061.0,2.08,5.4,5.29,5.3,5.3,1.82,4.53,0.57
35,银行,601658,邮储银行,5.41,0.93,0.05,1499282,811101034.0,1.68,5.44,5.35,5.35,5.36,0.22,5.31,0.65
36,银行,601229,上海银行,9.3,0.87,0.08,420940,392073004.0,1.63,9.38,9.23,9.26,9.22,0.3,5.63,0.58
37,银行,601577,长沙银行,9.22,0.77,0.07,222459,205569188.0,1.64,9.32,9.17,9.17,9.15,0.55,4.65,0.47
38,银行,601997,贵阳银行,5.9,0.68,0.04,427529,253362766.0,1.54,5.96,5.87,5.87,5.86,1.17,4.08,0.36
39,银行,002936,郑州银行,2.0,0.5,0.01,961277,193132287.12,2.01,2.03,1.99,1.99,1.99,1.43,9.74,0.33
40,银行,601166,兴业银行,20.31,0.4,0.08,669851,1362916304.0,1.38,20.5,20.22,20.32,20.23,0.32,5.47,0.48
41,银行,601818,光大银行,3.87,0.0,0.0,1325913,514494103.0,1.81,3.91,3.84,3.84,3.87,0.29,4.46,0.49
