,板块,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
35,装修建材,001216,华瓷股份,12.63,0.56,0.07,20931,26631573.0,2.47,12.88,12.57,12.7,12.56,0.83,14.16,1.88
36,装修建材,002790,瑞尔特,7.3,0.55,0.04,33167,24446362.0,2.62,7.46,7.27,7.31,7.26,1.27,18.11,1.46
37,装修建材,601996,丰林集团,1.98,0.51,0.01,182233,36599866.0,4.06,2.05,1.97,1.97,1.97,1.63,-66.97,0.82
38,装修建材,002641,公元股份,4.22,0.48,0.02,106671,45516351.66,2.86,4.33,4.21,4.22,4.2,0.94,26.33,0.96
39,装修建材,301429,森泰股份,16.62,0.42,0.07,47155,81370802.38,7.92,17.86,16.55,16.84,16.55,10.71,26.87,1.5
40,装修建材,002798,帝欧家居,3.68,0.27,0.01,110070,41183809.44,3.54,3.8,3.67,3.69,3.67,3.39,-7.73,0.81
41,装修建材,300715,凯伦股份,8.72,0.23,0.02,114465,98103467.02,6.55,8.88,8.31,8.79,8.7,3.43,-76.91,1.44
42,装修建材,603389,亚振家居,4.94,0.2,0.01,61226,30608785.0,4.26,5.12,4.91,4.99,4.93,2.33,-18.24,4.01
43,装修建材,002225,濮耐股份,5.26,0.19,0.01,201340,108102112.38,5.52,5.51,5.22,5.35,5.25,2.44,32.43,1.58
44,装修建材,002631,德尔未来,3.83,0.0,0.0,131870,51303400.23,3.66,3.97,3.83,3.86,3.83,1.66,1819.61,1.29
45,装修建材,002392,北京利尔,4.66,0.0,0.0,105196,49442778.76,2.15,4.75,4.65,4.67,4.66,1.26,13.43,1.02
46,装修建材,000619,海螺新材,5.96,0.0,0.0,92082,55636799.68,4.19,6.18,5.93,6.01,5.96,2.56,-74.66,0.98
47,装修建材,603737,三棵树,42.58,-0.05,-0.02,20654,88809430.0,2.96,43.69,42.43,42.59,42.6,0.39,41.02,8.1
48,装修建材,002918,蒙娜丽莎,9.3,-0.11,-0.01,84309,78956119.5,2.26,9.48,9.27,9.27,9.31,3.84,20.61,0.94
49,装修建材,001322,箭牌家居,7.52,-0.27,-0.02,59070,45556549.0,5.7,7.95,7.52,7.57,7.54,3.57,170.76,1.5
50,装修建材,603180,金牌家居,19.94,-0.45,-0.09,12955,25942357.0,2.8,20.38,19.82,20.15,20.03,0.84,19.3,1.13
51,装修建材,603838,四通股份,4.98,-0.6,-0.03,50509,25621633.0,5.19,5.21,4.95,5.05,5.01,1.58,-146.83,1.61
52,装修建材,002066,瑞泰科技,10.64,-0.75,-0.08,29569,31978655.0,3.54,10.98,10.6,10.72,10.72,1.28,39.59,3.4
53,装修建材,603268,松发股份,38.42,-0.77,-0.3,10621,40924617.0,4.42,39.6,37.89,38.68,38.72,0.86,-59.33,320.19
54,装修建材,002694,顾地科技,4.29,-0.92,-0.04,57400,24985835.0,3.93,4.45,4.28,4.39,4.33,1.04,-39.87,6.55
55,装修建材,301227,森鹰窗业,16.75,-1.0,-0.17,14135,24180420.0,4.31,17.42,16.69,17.0,16.92,4.17,-36.88,0.94
56,装修建材,300198,纳川股份,1.88,-1.05,-0.02,264233,50459116.0,5.79,1.96,1.85,1.92,1.9,2.58,-18.5,2.86
57,装修建材,002785,万里石,32.0,-1.23,-0.4,24065,76776881.0,2.96,32.56,31.6,32.5,32.4,1.43,2232.88,7.49
58,装修建材,603378,亚士创能,6.12,-1.29,-0.08,38765,24095742.0,3.23,6.31,6.11,6.2,6.2,0.9,-105.77,1.59
59,装修建材,002162,悦心健康,3.29,-1.5,-0.05,172334,57783407.08,3.89,3.42,3.29,3.36,3.34,1.87,-68.66,3.24
60,装修建材,002333,罗普斯金,5.36,-1.65,-0.09,63027,34328427.0,3.3,5.54,5.36,5.47,5.45,0.97,60.6,1.93
61,装修建材,600337,美克家居,1.6,-1.84,-0.03,247607,40366986.0,4.29,1.67,1.6,1.63,1.63,1.72,-3.92,0.73
62,装修建材,002323,雅博股份,1.56,-1.89,-0.03,533045,84415542.1,5.66,1.64,1.55,1.6,1.59,2.51,-38.78,5.95
63,装修建材,300234,开尔新材,4.59,-2.13,-0.1,93055,43467321.0,3.62,4.76,4.59,4.68,4.69,2.71,43.85,2.0
64,装修建材,002853,皮阿诺,11.34,-2.41,-0.28,85606,97926778.0,4.22,11.72,11.23,11.6,11.62,6.47,192.85,1.6
65,装修建材,301010,晶雪节能,18.55,-2.57,-0.49,36077,67925325.0,4.88,19.39,18.46,19.38,19.04,3.34,81.29,2.42
66,装修建材,603313,梦百合,6.66,-2.77,-0.19,63791,42797147.0,2.77,6.84,6.65,6.8,6.85,1.12,-18.63,1.02
67,装修建材,300616,尚品宅配,11.74,-3.06,-0.37,55198,66384736.0,5.04,12.32,11.71,12.1,12.11,3.54,-17.32,0.75
68,装修建材,300117,*ST嘉寓,0.92,-4.17,-0.04,495812,47864628.0,10.42,1.02,0.92,0.96,0.96,6.92,-2.39,-0.39
